block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
4	1	4_3	4	1	1058	1	3057	1733	LK	r_dent_trill_cut.wav	8106	9164	11854
4	2	3_8	3	2	1343	0	2398	2304	KP	n_palat_cut.wav	16271	17614	20586
4	3	1_5	1	1	1670	1	3374	1584	IM	n_velar_cut.wav	25976	27646	29572
4	4	2_7	2	1	1200	1	3282	1421	JO	r_dent_cut.wav	34880	36080	38316
4	5	6_1	1	1	1619	0	2990	2350	NI	n_velar_cut.wav	43317	44936	47707
4	6	4_7	4	1	880	1	2443	1510	LO	r_dent_trill_cut.wav	52174	53054	55703
4	7	7_2	2	2	1026	1	4089	1850	OJ	r_dent_cut.wav	61820	62846	65696
4	8	8_1	1	2	1385	1	2548	1861	PI	n_velar_cut.wav	70271	71656	74152
4	9	3_4	3	1	1522	1	2192	1124	KL	n_palat_cut.wav	78359	79881	81504
4	10	3_5	5	2	1361	1	3164	2168	KM	n_alv_cut.wav	86691	88052	90904
4	11	8_2	2	2	1383	1	2274	1588	PJ	r_dent_cut.wav	95206	96589	98821
4	12	5_3	3	1	1688	0	3043	2258	MK	n_palat_cut.wav	103886	105574	108167
4	13	1_2	2	2	1352	1	2316	2704	IJ	r_dent_cut.wav	112510	113862	117235
4	14	5_1	5	1	1478	1	3271	2482	MI	n_alv_cut.wav	122532	124010	127040
4	15	4_3	3	2	1402	1	2698	1933	LK	n_palat_cut.wav	131755	133157	135700
4	16	6_5	5	1	1467	0	2685	2175	NM	n_alv_cut.wav	140399	141866	144618
4	17	8_4	4	2	970	1	2873	998	PL	r_dent_trill_cut.wav	149512	150482	152525
4	18	6_2	2	2	1313	1	3332	1211	NJ	r_dent_cut.wav	157882	159195	161112
4	19	3_1	3	1	1876	1	2301	1626	KI	n_palat_cut.wav	165438	167314	169082
4	20	5_2	2	2	937	1	3440	2253	MJ	r_dent_cut.wav	174541	175478	178812
4	21	6_3	3	2	1158	1	2720	2509	NK	n_palat_cut.wav	183546	184704	188081
4	22	4_8	4	1	822	1	2760	2016	LP	r_dent_trill_cut.wav	192866	193688	196904
4	23	7_5	5	2	1424	1	3162	2549	OM	n_alv_cut.wav	202086	203510	206646
4	24	1_6	1	1	1396	1	2608	1426	IN	n_velar_cut.wav	211274	212670	214714
4	25	2_4	4	1	1344	0	3052	1857	JL	r_dent_trill_cut.wav	219789	221133	223661
4	26	1_5	5	2	1667	1	1752	1642	IM	n_alv_cut.wav	227432	229099	231090
4	27	5_4	4	2	882	1	3082	1968	ML	r_dent_trill_cut.wav	236193	237075	240181
4	28	1_2	1	1	1647	1	2097	2675	IJ	n_velar_cut.wav	244293	245940	248995
4	29	5_8	5	1	1146	1	3569	1823	MP	n_alv_cut.wav	254582	255728	258418
4	30	3_6	3	1	979	1	2872	1982	KN	n_palat_cut.wav	263308	264287	267306
4	31	2_5	5	2	1082	1	2516	1869	JM	n_alv_cut.wav	271841	272923	275727
4	32	4_5	4	1	751	1	2863	2011	LM	r_dent_trill_cut.wav	280614	281365	284651
4	33	3_1	1	1	1390	0	1892	1333	KI	n_velar_cut.wav	288568	289958	291920
4	34	8_3	3	2	1169	1	3221	1989	PK	n_palat_cut.wav	297168	298337	301198
4	35	6_4	4	2	873	1	2874	1600	NL	r_dent_trill_cut.wav	306084	306957	309716
4	36	7_1	1	2	1215	1	3015	2140	OI	n_velar_cut.wav	314758	315973	318914
4	37	2_4	2	2	1492	0	3050	2260	JL	r_dent_cut.wav	323984	325476	328260
4	38	4_1	1	1	1659	0	3929	1346	LI	n_velar_cut.wav	334214	335873	337586
4	39	2_3	2	1	1571	1	2286	2563	JK	r_dent_cut.wav	341887	343458	346484
4	40	8_5	5	2	1231	1	3788	2358	PM	n_alv_cut.wav	352296	353527	356679
