block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
3	1	5_8	5	1	1232	1	2698	1642	EH	g_sl_cut.wav	7745	8977	11408
3	2	7_4	4	1	1320	0	3057	1600	GD	b_sh_cut.wav	16477	17797	20095
3	3	2_8	2	1	1430	1	2301	2016	BH	k_asp_cut.wav	24423	25853	28457
3	4	8_1	1	2	1391	1	3043	2563	HA	k_click_cut.wav	33521	34912	38125
3	5	2_6	2	2	1082	0	2398	1626	BF	k_asp_cut.wav	42547	43629	46183
3	6	3_5	5	2	1375	1	2863	1968	CE	g_sl_cut.wav	51065	52440	55059
3	7	6_4	4	2	1512	1	3162	1421	FD	b_sh_cut.wav	60235	61747	63667
3	8	3_1	1	2	1067	1	3050	2509	CA	k_click_cut.wav	68728	69795	73253
3	9	7_3	3	1	1427	0	2874	1426	GC	p_cut.wav	78152	79579	81610
3	10	2_3	2	2	1230	0	2316	1124	BC	k_asp_cut.wav	85950	87180	89113
3	11	3_4	4	2	1050	1	2872	2168	CD	b_sh_cut.wav	94008	95058	98210
3	12	3_8	3	2	1500	0	3374	2140	CH	p_cut.wav	103612	105112	107764
3	13	7_1	1	2	1083	1	2192	1869	GA	k_click_cut.wav	111977	113060	115867
3	14	5_1	5	2	1493	0	4089	2358	EA	g_sl_cut.wav	121981	123474	126365
3	15	2_7	2	1	1654	1	2286	2011	BG	k_asp_cut.wav	130667	132321	134694
3	16	1_7	1	1	1114	1	2990	2350	AG	k_click_cut.wav	139709	140823	144082
3	17	3_1	3	1	1515	1	3082	1823	CA	p_cut.wav	149187	150702	153030
3	18	5_6	5	0	0	2	3164	1333	EF	g_sl_cut.wav	158212	0	161571
3	19	4_7	4	1	1068	1	3929	1346	DG	b_sh_cut.wav	167528	168596	170900
3	20	3_2	2	1	1382	0	2097	1933	CB	k_asp_cut.wav	175012	176394	178989
3	21	4_8	4	1	851	1	3282	1588	DH	b_sh_cut.wav	184286	185137	187889
3	22	1_6	1	1	884	1	3221	1211	AF	k_click_cut.wav	193131	194015	196365
3	23	4_5	5	2	1288	1	3015	2260	DE	g_sl_cut.wav	201405	202693	205681
3	24	5_1	1	2	817	1	3569	2549	EA	k_click_cut.wav	211275	212092	215855
3	25	5_3	3	2	1436	1	2608	1584	EC	p_cut.wav	220483	221919	224099
3	26	2_1	2	1	1329	1	2720	2304	BA	k_asp_cut.wav	228844	230173	233174
3	27	1_4	1	1	862	1	1752	2258	AD	k_click_cut.wav	236943	237805	241217
3	28	8_3	3	2	838	1	2760	2175	HC	p_cut.wav	246004	246842	250201
3	29	6_5	5	1	1300	0	2516	998	FE	g_sl_cut.wav	254738	256038	257753
3	30	1_4	4	2	997	1	2443	1733	AD	b_sh_cut.wav	262221	263218	265973
3	31	8_5	5	2	736	1	1892	1510	HE	g_sl_cut.wav	269883	270619	273412
3	32	3_2	3	1	994	1	2548	2253	CB	p_cut.wav	277988	278982	282262
3	33	2_4	4	2	871	1	2873	1861	BD	b_sh_cut.wav	287149	288020	291025
3	34	7_2	2	2	1176	1	3271	1982	GB	k_asp_cut.wav	296311	297487	300320
3	35	4_3	4	1	649	1	3332	2704	DC	b_sh_cut.wav	305670	306319	310393
3	36	1_2	2	1	1228	0	3788	2675	AB	k_asp_cut.wav	316206	317434	320906
3	37	3_6	3	1	1405	1	3440	1857	CF	p_cut.wav	326365	327770	330257
3	38	5_3	5	1	1380	1	3052	1989	EC	g_sl_cut.wav	335328	336708	339332
3	39	3_5	3	1	906	1	2685	2482	CE	p_cut.wav	344028	344934	348536
3	40	1_3	1	1	987	1	2274	1850	AC	k_click_cut.wav	352826	353813	356722
