block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
2	1	8_3	3	1	1238	0	3043	2675	hc	u.wav	8104	9342	12790
2	2	1_2	2	2	1173	1	3374	1989	ab	i.wav	18201	19374	22202
2	3	7_1	1	1	1412	0	3788	1584	ga	a_low.wav	28019	29431	31628
2	4	4_5	5	1	1427	0	2286	2304	de	a_uml.wav	35936	37363	40259
2	5	3_2	2	2	1848	1	2548	1850	cb	i.wav	44824	46672	48694
2	6	1_6	1	1	1445	1	2874	1982	af	a_low.wav	53594	55039	57591
2	7	4_3	4	1	1602	1	3440	1733	dc	o.wav	63067	64669	66817
2	8	7_2	2	2	648	1	2316	1857	gb	i.wav	71152	71800	75030
2	9	5_8	5	2	1186	0	2443	1933	eh	a_uml.wav	79492	80678	83444
2	10	6_3	3	1	1338	0	4089	998	fc	u.wav	89547	90885	92571
2	11	6_2	2	2	892	1	2608	1588	fb	i.wav	97204	98096	100806
2	12	3_5	3	1	1151	1	3569	2563	ce	u.wav	106396	107547	110972
2	13	1_8	1	2	1156	0	3282	2258	ah	a_low.wav	116278	117434	120552
2	14	3_4	3	1	1304	1	2301	1211	cd	u.wav	124880	126184	128109
2	15	4_6	4	1	1342	1	3057	1426	df	o.wav	133191	134533	136644
2	16	4_2	2	2	984	1	2685	1346	db	i.wav	141353	142337	144742
2	17	5_4	4	1	1115	0	2698	2358	ed	o.wav	149455	150570	153825
2	18	2_5	5	2	1178	1	3082	2168	be	a_uml.wav	158923	160101	163111
2	19	5_3	3	2	1788	1	3332	1600	ec	u.wav	168472	170260	172090
2	20	3_5	5	2	992	1	1892	2253	ce	a_uml.wav	176009	177001	180281
2	21	6_1	1	1	1128	0	2097	2482	fa	a_low.wav	184392	185520	188901
2	22	4_7	4	1	1503	1	1752	1869	dg	o.wav	192669	194172	196555
2	23	3_8	3	1	1738	1	2398	1968	ch	u.wav	200978	202716	204956
2	24	1_5	1	2	1555	0	3929	1642	ae	a_low.wav	210900	212455	214568
2	25	2_3	2	2	1755	0	3164	1421	bc	i.wav	219753	221508	223218
2	26	5_2	5	1	1769	1	3271	2549	eb	a_uml.wav	228500	230269	233075
2	27	8_2	2	2	1130	1	2192	2704	hb	i.wav	237287	238417	242012
2	28	3_1	1	2	1346	1	2863	1861	ca	a_low.wav	246901	248247	250787
2	29	6_5	5	2	1275	1	3221	2175	fe	a_uml.wav	256023	257298	260221
2	30	1_3	1	2	1441	0	3162	2016	ac	a_low.wav	265404	266845	269449
2	31	4_2	4	2	1454	0	2760	1124	db	o.wav	274229	275683	277375
2	32	5_7	5	1	1375	1	2990	2350	eg	a_uml.wav	282388	283763	286779
2	33	6_4	4	2	1267	1	3050	2011	fd	o.wav	291853	293120	295880
2	34	2_8	2	1	1320	1	2274	1626	bh	i.wav	300179	301499	303833
2	35	8_4	4	2	1342	1	2720	2260	hd	o.wav	308572	309914	312876
2	36	5_6	5	1	1111	1	3015	1510	ef	a_uml.wav	317916	319027	321441
2	37	1_3	3	1	1540	0	2516	2140	ac	u.wav	325986	327526	330143
2	38	1_2	1	2	1239	0	3052	1333	ab	a_low.wav	335215	336454	338580
2	39	3_6	3	1	1161	1	2873	2509	cf	u.wav	343481	344642	348023
2	40	2_4	4	2	1473	1	2872	1823	bd	o.wav	352920	354393	356777
