block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
3	1	5_8	5	1	904	1	3569	2304	EH	p_cut.wav	8642	9546	12963
3	2	7_4	4	1	1195	0	3015	1346	GD	k_click_cut.wav	18005	19200	21392
3	3	2_8	2	1	1576	1	3282	1211	BH	b_sh_cut.wav	26706	28282	29951
3	4	8_1	1	1	1202	0	2097	1861	HA	k_asp_cut.wav	34090	35292	37996
3	5	2_6	2	2	1184	0	2874	2704	BF	b_sh_cut.wav	42885	44069	47604
3	6	3_5	5	2	1166	1	2873	2168	CE	p_cut.wav	52502	53668	56703
3	7	6_4	4	2	1682	1	2398	1869	FD	k_click_cut.wav	61130	62812	65009
3	8	3_1	1	2	1736	1	2274	1968	CA	k_asp_cut.wav	69308	71044	73321
3	9	7_3	3	1	1090	0	2301	2140	GC	g_sl_cut.wav	77655	78745	81813
3	10	2_3	2	1	1283	1	2698	1426	BC	b_sh_cut.wav	86532	87815	89988
3	11	3_4	4	2	1469	1	3374	2260	CD	k_click_cut.wav	95386	96855	99676
3	12	3_8	3	2	1491	0	3332	2509	CH	g_sl_cut.wav	105033	106524	109561
3	13	7_1	1	2	1753	1	3221	1823	GA	k_asp_cut.wav	114806	116559	118652
3	14	5_1	5	1	952	1	2863	2358	EA	p_cut.wav	123533	124485	127916
3	15	2_7	2	1	1622	1	2548	1584	BG	b_sh_cut.wav	132480	134102	136085
3	16	1_7	1	2	1560	0	2760	2253	AG	k_asp_cut.wav	140870	142430	145145
3	17	3_1	3	2	1184	0	3929	1989	CA	g_sl_cut.wav	151088	152272	155103
3	18	5_6	5	1	1458	1	3050	1857	EF	p_cut.wav	160165	161623	164056
3	19	4_7	4	1	1561	1	2990	1588	DG	k_click_cut.wav	169065	170626	172676
3	20	3_2	2	2	1234	1	2685	1626	CB	b_sh_cut.wav	177382	178616	181034
3	21	4_8	4	1	1079	1	3440	1982	DH	k_click_cut.wav	186493	187572	190492
3	22	1_6	1	0	0	2	1892	2016	AF	k_asp_cut.wav	194403	0	198437
3	23	4_5	5	1	1003	0	3162	1333	DE	p_cut.wav	203620	204623	206963
3	24	5_1	1	2	1366	1	3057	1600	EA	k_asp_cut.wav	212048	213414	215693
3	25	5_3	3	1	931	0	2286	2675	EC	g_sl_cut.wav	220006	220937	224697
3	26	2_1	2	1	1533	1	2872	1124	BA	b_sh_cut.wav	229588	231121	232728
3	27	1_4	1	2	846	0	3271	2258	AD	k_asp_cut.wav	238022	238868	242307
3	28	8_3	3	1	1448	0	2516	2549	HC	g_sl_cut.wav	246850	248298	251415
3	29	6_5	5	1	914	0	3043	1733	FE	p_cut.wav	256479	257393	260235
3	30	1_4	4	1	1340	0	3788	1642	AD	k_click_cut.wav	266042	267382	269709
3	31	8_5	5	2	1356	1	4089	1850	HE	p_cut.wav	275818	277174	279712
3	32	3_2	3	2	1178	0	2192	2175	CB	g_sl_cut.wav	283930	285108	288126
3	33	2_4	4	2	1040	1	2608	998	BD	k_click_cut.wav	292755	293795	295767
3	34	7_2	2	2	1214	1	3082	1421	GB	b_sh_cut.wav	300874	302088	304315
3	35	4_3	4	1	1298	1	3052	2482	DC	k_click_cut.wav	309377	310675	313874
3	36	1_2	2	1	1351	0	1752	2350	AB	b_sh_cut.wav	317642	318993	322008
3	37	3_6	3	2	1424	0	2443	2563	CF	g_sl_cut.wav	326475	327899	331057
3	38	5_3	5	1	942	1	2316	1510	EC	p_cut.wav	335397	336339	338929
3	39	3_5	3	2	935	0	2720	1933	CE	g_sl_cut.wav	343677	344612	347654
3	40	1_3	1	1	1208	1	3164	2011	AC	k_asp_cut.wav	352832	354040	356870
