block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
2	1	8_3	3	2	1363	1	3050	1346	hc	u.wav	8093	9456	11464
2	2	1_2	2	1	1213	0	2398	1333	ab	a_uml.wav	15868	17081	19220
2	3	7_1	1	1	1623	0	3043	1588	ga	o.wav	24290	25913	27901
2	4	4_5	5	0	0	2	2548	2675	de	i.wav	32471	0	37184
2	5	3_2	2	2	947	1	4089	1968	cb	a_uml.wav	43292	44239	47286
2	6	1_6	1	2	1440	0	2873	2549	af	o.wav	52174	53614	56738
2	7	4_3	4	2	1612	0	1752	2563	dc	a_low.wav	60511	62123	65090
2	8	7_2	2	2	1452	1	3332	2016	gb	a_uml.wav	70446	71898	74481
2	9	5_8	5	0	0	2	2863	2350	eh	i.wav	79364	0	83739
2	10	6_3	3	2	1130	1	2720	2140	fc	u.wav	88483	89613	92667
2	11	6_2	2	2	1109	1	2990	1857	fb	a_uml.wav	97678	98787	101558
2	12	3_5	3	2	1230	0	3052	1733	ce	u.wav	106629	107859	110376
2	13	1_8	1	1	1419	1	2097	1642	ah	o.wav	114492	115911	118161
2	14	3_4	3	1	1202	1	2698	2253	cd	u.wav	122879	124081	127163
2	15	4_6	4	1	1349	1	3569	1989	df	a_low.wav	132746	134095	136748
2	16	4_2	2	2	957	1	3057	1982	db	a_uml.wav	141816	142773	145825
2	17	5_4	4	1	1546	0	3929	1626	ed	a_low.wav	151773	153319	155425
2	18	2_5	5	1	1052	0	2443	2258	be	i.wav	159887	160939	164164
2	19	5_3	3	2	1190	1	2760	1510	ec	u.wav	168951	170141	172500
2	20	3_5	5	2	1389	1	2316	1600	ce	i.wav	176845	178234	180466
2	21	6_1	1	2	1189	1	2872	2175	fa	o.wav	185365	186554	189557
2	22	4_7	4	1	1679	1	3164	1124	dg	a_low.wav	194742	196421	197892
2	23	3_8	3	1	1375	1	3271	2358	ch	u.wav	203186	204561	207589
2	24	1_5	1	1	1076	1	2516	1869	ae	o.wav	212121	213197	216006
2	25	2_3	2	1	1059	1	2301	998	bc	a_uml.wav	220332	221391	223349
2	26	5_2	5	2	1180	0	2874	1823	eb	i.wav	228247	229427	232085
2	27	8_2	2	2	1528	1	3221	2509	hb	a_uml.wav	237323	238851	241873
2	28	3_1	1	1	1678	0	2192	2704	ca	o.wav	246090	247768	250833
2	29	6_5	5	2	1131	1	2286	2260	fe	i.wav	255144	256275	259420
2	30	1_3	1	1	1662	1	3282	2482	ac	o.wav	264727	266389	269224
2	31	4_2	4	1	1793	1	2685	1211	db	a_low.wav	273926	275719	277162
2	32	5_7	5	1	1575	1	3015	2011	eg	i.wav	282202	283777	286229
2	33	6_4	4	2	1936	1	3788	1850	fd	a_low.wav	292042	293978	295917
2	34	2_8	2	1	1044	1	3162	1421	bh	a_uml.wav	301105	302149	304537
2	35	8_4	4	2	1232	1	1892	1426	hd	a_low.wav	308440	309672	311884
2	36	5_6	5	1	1323	1	3082	1584	ef	i.wav	316990	318313	320593
2	37	1_3	3	2	1022	1	2274	1933	ac	u.wav	324893	325915	328854
2	38	1_2	1	1	1146	1	3440	2304	ab	o.wav	334308	335454	338647
2	39	3_6	3	1	1254	1	3374	2168	cf	u.wav	344037	345291	348218
2	40	2_4	4	2	1319	1	2608	1861	bd	a_low.wav	352854	354173	356746
