block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
3	1	5_8	5	1	1104	1	3374	1982	EH	g_sl_cut.wav	8422	9526	12422
3	2	7_4	4	2	1157	1	2863	998	GD	b_sh_cut.wav	17295	18452	20309
3	3	2_8	2	1	1417	1	3050	1733	BH	k_click_cut.wav	25384	26801	29133
3	4	8_1	1	1	1348	0	3082	1989	HA	k_asp_cut.wav	34234	35582	38242
3	5	2_6	2	1	1273	1	2872	2168	BF	k_click_cut.wav	43126	44399	47310
3	6	3_5	5	2	1436	1	3788	2350	CE	g_sl_cut.wav	53126	54562	57501
3	7	6_4	4	1	1549	0	2990	2358	FD	b_sh_cut.wav	62515	64064	66896
3	8	3_1	1	1	1383	0	1892	2509	CA	k_asp_cut.wav	70804	72187	75331
3	9	7_3	3	1	1537	0	3271	1850	GC	p_cut.wav	80627	82164	84504
3	10	2_3	2	1	929	1	3332	2140	BC	k_click_cut.wav	89862	90791	94038
3	11	3_4	4	1	1259	0	2192	1857	CD	b_sh_cut.wav	98251	99510	102129
3	12	3_8	3	1	1106	1	3164	2011	CH	p_cut.wav	107312	108418	111367
3	13	7_1	1	1	1348	0	2274	1933	GA	k_asp_cut.wav	115666	117014	119627
3	14	5_1	5	1	1529	1	2874	2549	EA	g_sl_cut.wav	124515	126044	129079
3	15	2_7	2	1	1021	1	2608	1426	BG	k_click_cut.wav	133707	134728	137147
3	16	1_7	1	2	1521	0	3282	2253	AG	k_asp_cut.wav	142452	143973	146721
3	17	3_1	3	1	1206	1	2698	1124	CA	p_cut.wav	151433	152639	154569
3	18	5_6	5	1	1495	1	4089	2175	EF	g_sl_cut.wav	160682	162177	164900
3	19	4_7	4	2	1605	0	2286	2016	DG	b_sh_cut.wav	169208	170813	173239
3	20	3_2	2	2	1178	1	3052	1510	CB	k_click_cut.wav	178311	179489	181836
3	21	4_8	4	1	1560	1	2685	2260	DH	b_sh_cut.wav	186549	188109	190835
3	22	1_6	1	2	1015	0	2720	2304	AF	k_asp_cut.wav	195580	196595	199910
3	23	4_5	5	2	1228	1	3043	1626	DE	g_sl_cut.wav	204969	206197	208619
3	24	5_1	1	2	1592	1	2760	2258	EA	k_asp_cut.wav	213397	214989	217695
3	25	5_3	3	2	1691	1	3162	1642	EC	p_cut.wav	222884	224575	226537
3	26	2_1	2	1	1241	1	2097	2704	BA	k_click_cut.wav	230655	231896	235386
3	27	1_4	1	1	1203	1	3929	1421	AD	k_asp_cut.wav	241340	242543	244787
3	28	8_3	3	2	1422	1	2548	1588	HC	p_cut.wav	249346	250768	252954
3	29	6_5	5	1	1402	0	1752	1861	FE	g_sl_cut.wav	256728	258130	260605
3	30	1_4	4	2	1609	1	3221	1346	AD	b_sh_cut.wav	265841	267450	269210
3	31	8_5	5	2	980	1	2316	2482	HE	g_sl_cut.wav	273541	274521	278044
3	32	3_2	3	1	949	1	2443	1823	CB	p_cut.wav	282503	283452	286345
3	33	2_4	4	2	1054	1	3569	1968	BD	b_sh_cut.wav	291932	292986	295930
3	34	7_2	2	2	1129	1	2873	1211	GB	k_click_cut.wav	300818	301947	304044
3	35	4_3	4	2	1010	0	3057	1584	DC	b_sh_cut.wav	309126	310136	312737
3	36	1_2	2	2	1031	1	3440	1869	AB	k_click_cut.wav	318203	319234	322089
3	37	3_6	3	1	1333	1	2398	2675	CF	p_cut.wav	326512	327845	331198
3	38	5_3	5	1	1518	1	2301	1333	EC	g_sl_cut.wav	335517	337035	338869
3	39	3_5	3	1	1232	1	2516	1600	CE	p_cut.wav	343412	344644	347029
3	40	1_3	1	1	1071	1	3015	2563	AC	k_asp_cut.wav	352072	353143	356650
