block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
1	1	4_2	4	1	1094	1	2128	2151	db	norm_s.wav	17243	18337	21433
1	2	2_3	2	2	977	0	3185	2718	bc	norm_o.wav	26651	27628	31400
1	3	2_1	1	2	1081	1	3054	930	ba	norm_d.wav	36487	37568	39445
1	4	4_1	1	2	1008	1	1943	1765	da	norm_d.wav	43425	44433	47213
1	5	1_2	1	1	1063	1	2067	2062	ab	norm_d.wav	51316	52379	55410
1	6	3_2	2	1	1389	0	2542	1470	cb	norm_o.wav	59991	61380	63485
1	7	1_4	4	2	1325	1	1955	974	ad	norm_s.wav	67470	68795	70472
1	8	3_4	4	2	1230	1	2417	1019	cd	norm_s.wav	74915	76145	77967
1	9	2_4	2	1	1564	1	2813	1580	bd	norm_o.wav	82811	84375	86444
1	10	4_2	2	2	1660	1	3046	2140	db	norm_o.wav	91527	93187	95704
1	11	1_4	1	1	1049	1	2387	1396	ad	norm_d.wav	100118	101167	103543
1	12	4_3	4	2	1561	0	2115	2689	dc	norm_s.wav	107696	109257	112436
1	13	3_1	1	2	961	1	2484	2369	ca	norm_d.wav	116948	117909	121366
1	14	3_4	3	2	1229	0	2538	2480	cd	norm_a.wav	125935	127164	130443
1	15	1_3	3	2	1170	1	3058	1861	ac	norm_a.wav	135538	136708	139424
1	16	1_3	1	1	983	1	2659	1901	ac	norm_d.wav	144122	145105	148064
1	17	2_3	3	1	1100	0	2448	2253	bc	norm_a.wav	152545	153645	156832
1	18	4_3	3	1	1340	0	2516	2412	dc	norm_a.wav	161379	162719	165841
1	19	1_2	2	2	1139	1	2656	1699	ab	norm_o.wav	170535	171674	174278
1	20	3_1	3	1	1007	1	3272	2244	ca	norm_a.wav	179585	180592	183856
1	21	3_2	3	1	1374	1	2776	1211	cb	norm_a.wav	188672	190046	191923
1	22	2_1	2	1	1026	1	3266	2677	ba	norm_o.wav	197228	198254	201939
1	23	4_1	4	1	935	1	2122	2855	da	norm_s.wav	206084	207019	210966
1	24	2_4	4	1	1607	0	2379	1463	bd	norm_s.wav	215374	216981	218874
1	25	4_1	4	1	1054	1	3050	1588	da	norm_s.wav	223962	225016	227582
1	26	1_4	1	1	1019	1	1754	3454	ad	norm_d.wav	231365	232384	236848
1	27	3_1	1	2	1063	1	1892	2350	ca	norm_d.wav	240770	241833	245144
1	28	1_4	4	2	990	1	2662	2016	ad	norm_s.wav	249840	250830	253893
1	29	4_2	4	1	1479	1	2068	1863	db	norm_s.wav	257995	259474	261906
1	30	2_4	4	2	1263	1	1644	1823	bd	norm_s.wav	265588	266851	269450
1	31	3_1	3	1	1447	1	2496	2549	ca	norm_a.wav	273973	275420	278559
1	32	1_2	2	2	980	1	2685	1902	ab	norm_o.wav	283278	284258	287212
