block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
2	1	3_4	3	1	1301	1	2068	1470	gh	norm_au.wav	14103	15404	17611
2	2	2_1	1	2	1445	1	2115	1463	fe	norm_k.wav	21756	23201	25264
2	3	1_4	4	1	1281	0	2067	1396	eh	norm_f.wav	29368	30649	32818
2	4	3_1	1	2	1061	1	2484	2689	ge	norm_k.wav	37346	38407	42071
2	5	1_3	1	1	765	1	2685	2016	eg	norm_k.wav	46787	47552	50839
2	6	1_2	2	2	1022	1	2417	2412	ef	norm_e.wav	55300	56322	59755
2	7	4_1	4	1	903	1	3272	1863	he	norm_f.wav	65056	65959	68947
2	8	4_1	1	2	1011	1	3185	2244	he	norm_k.wav	74169	75180	78448
2	9	1_2	1	1	777	1	3046	2677	ef	norm_k.wav	83531	84308	88262
2	10	4_3	4	1	1076	1	2122	1902	hg	norm_f.wav	92428	93504	96388
2	11	1_3	3	2	1083	1	2496	1211	eg	norm_au.wav	100922	102005	104177
2	12	4_2	4	2	1590	0	3058	974	hf	norm_f.wav	109265	110855	112281
2	13	3_2	3	1	1533	1	2387	2718	gf	norm_au.wav	116714	118247	121465
2	14	2_4	4	1	1430	0	2516	1861	fh	norm_f.wav	126024	127454	129929
2	15	1_4	1	1	927	1	1892	2062	eh	norm_k.wav	133860	134787	137950
2	16	3_4	4	2	1946	1	2776	930	gh	norm_f.wav	142765	144711	145739
2	17	2_4	2	2	1593	0	2128	2549	fh	norm_e.wav	149897	151490	154479
2	18	2_1	2	1	1262	1	2448	1699	fe	norm_e.wav	158958	160220	162689
2	19	2_3	2	1	1058	1	1943	2350	fg	norm_e.wav	166673	167731	171061
2	20	4_3	3	2	1030	1	2813	2253	hg	norm_au.wav	175904	176934	180184
2	21	3_1	3	1	837	1	3266	2140	ge	norm_au.wav	185478	186315	189652
2	22	3_2	2	2	1321	1	2659	2369	gf	norm_e.wav	194351	195672	198761
2	23	4_2	2	1	1103	0	1754	3454	hf	norm_e.wav	202547	203650	208047
2	24	2_3	3	2	987	1	2379	1765	fg	norm_au.wav	212472	213459	216279
2	25	3_1	1	2	1171	1	1955	1019	ge	norm_k.wav	220269	221440	223333
2	26	2_4	2	1	816	1	2656	1580	fh	norm_e.wav	228030	228846	231655
2	27	1_3	1	1	770	1	2538	1588	eg	norm_k.wav	236233	237003	239863
2	28	1_4	1	1	935	1	3054	2480	eh	norm_k.wav	244950	245885	249476
2	29	1_3	3	2	834	1	3050	1901	eg	norm_au.wav	254566	255400	258497
2	30	2_1	1	2	1261	1	1644	2855	fe	norm_k.wav	262181	263442	267072
2	31	4_2	4	1	1463	1	2662	1823	hf	norm_f.wav	271779	273242	275641
2	32	2_4	4	2	1828	1	2542	2151	fh	norm_f.wav	280220	282048	284409
