block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
1	1	4_2	4	0	0	2	2387	1823	db	norm_d.wav	15401	0	19264
1	2	2_3	2	0	0	2	1955	1470	bc	norm_s.wav	23256	0	26771
1	3	2_1	1	2	1657	1	3266	3454	ba	norm_o.wav	32067	33724	37556
1	4	4_1	1	0	0	2	3058	1765	da	norm_o.wav	42660	0	46467
1	5	1_2	1	2	999	0	1644	2253	ab	norm_o.wav	50147	51146	54436
1	6	3_2	2	0	0	2	1943	930	cb	norm_s.wav	58406	0	61373
1	7	1_4	4	0	0	2	2484	1863	ad	norm_d.wav	65888	0	69787
1	8	3_4	4	1	1815	0	3272	1211	cd	norm_d.wav	75096	76911	78336
1	9	2_4	2	0	0	2	2496	2062	bd	norm_s.wav	82861	0	86967
1	10	4_2	2	1	1297	0	1754	2855	db	norm_s.wav	90759	92056	95661
1	11	1_4	1	0	0	2	2662	1699	ad	norm_o.wav	100368	0	104105
1	12	4_3	4	2	1483	0	2685	1588	dc	norm_d.wav	108832	110315	112455
1	13	3_1	1	1	1739	0	2122	1902	ca	norm_o.wav	116609	118348	120549
1	14	3_4	3	2	1243	0	2067	2369	cd	norm_a.wav	124655	125898	129077
1	15	1_3	3	1	1930	0	2776	2689	ac	norm_a.wav	133884	135814	138617
1	16	1_3	1	2	1480	0	2542	1901	ac	norm_o.wav	143191	144671	147130
1	17	2_3	3	1	1878	0	2813	1396	bc	norm_a.wav	151982	153860	155426
1	18	4_3	3	2	1363	1	3046	1463	dc	norm_a.wav	160516	161879	164013
1	19	1_2	2	0	0	2	3185	2412	ab	norm_s.wav	169236	0	173683
1	20	3_1	3	0	0	2	2115	1861	ca	norm_a.wav	177826	0	181752
1	21	3_2	3	1	1226	1	3054	2677	cb	norm_a.wav	186846	188072	191569
1	22	2_1	2	2	1506	0	2659	2140	ba	norm_s.wav	196271	197777	200453
1	23	4_1	4	0	0	2	2448	1580	da	norm_d.wav	204941	0	208553
1	24	2_4	4	1	1646	0	2128	1019	bd	norm_d.wav	212721	214367	215773
1	25	4_1	4	0	0	2	2417	2718	da	norm_d.wav	220231	0	224992
1	26	1_4	1	0	0	2	2379	974	ad	norm_o.wav	229414	0	232429
1	27	3_1	1	1	1906	0	2516	2480	ca	norm_o.wav	236991	238897	241535
1	28	1_4	4	0	0	2	2656	2016	ad	norm_d.wav	246232	0	250292
1	29	4_2	4	2	1139	0	2068	2350	db	norm_d.wav	254404	255543	258786
1	30	2_4	4	2	1325	1	1892	2244	bd	norm_d.wav	262709	264034	266981
1	31	3_1	3	1	1539	1	2538	2151	ca	norm_a.wav	271555	273094	275749
1	32	1_2	2	0	0	2	3050	2549	ab	norm_s.wav	280828	0	285407
