block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
2	1	3_4	3	2	1982	0	3266	1765	gh	norm_f.wav	20429	22411	24231
2	2	2_1	1	1	1510	0	2115	1580	fe	norm_k.wav	28381	29891	31995
2	3	1_4	4	2	1961	1	2659	1861	eh	norm_au.wav	36692	38653	40576
2	4	3_1	1	1	1809	0	2067	2016	ge	norm_k.wav	44683	46492	48731
2	5	1_3	1	1	1310	1	2516	2689	eg	norm_k.wav	53282	54592	58004
2	6	1_2	2	2	1051	1	2128	2062	ef	norm_e.wav	62160	63211	66277
2	7	4_1	4	2	1802	0	2448	2369	he	norm_au.wav	70763	72565	75167
2	8	4_1	1	1	1003	0	2813	1019	he	norm_k.wav	80011	81014	83067
2	9	1_2	1	2	1551	0	2068	1463	ef	norm_k.wav	87166	88717	90660
2	10	4_3	4	1	1382	1	2484	1863	hg	norm_au.wav	95182	96564	99077
2	11	1_3	3	2	1208	1	2538	1901	eg	norm_f.wav	103652	104860	107598
2	12	4_2	4	2	1268	0	2496	1902	hf	norm_au.wav	112127	113395	116066
2	13	3_2	3	1	1107	1	3054	2151	gf	norm_f.wav	121151	122258	125331
2	14	2_4	4	2	1334	1	2542	3454	fh	norm_au.wav	129906	131240	135384
2	15	1_4	1	1	1226	1	1955	2480	eh	norm_k.wav	139368	140594	143876
2	16	3_4	4	2	1125	1	3185	1470	gh	norm_au.wav	149098	150223	152599
2	17	2_4	2	1	1381	1	2387	2350	fh	norm_e.wav	157017	158398	161396
2	18	2_1	2	2	1247	0	1644	2253	fe	norm_e.wav	165074	166321	169382
2	19	2_3	2	1	1038	1	1754	2244	fg	norm_e.wav	173167	174205	177439
2	20	4_3	3	2	1179	1	3050	1588	hg	norm_f.wav	182529	183708	186150
2	21	3_1	3	2	1351	0	2662	2412	ge	norm_f.wav	190841	192192	195290
2	22	3_2	2	1	1102	0	1892	930	gf	norm_e.wav	199221	200323	202175
2	23	4_2	2	2	1222	1	2417	2855	hf	norm_e.wav	206629	207851	211516
2	24	2_3	3	1	1725	0	2656	1396	fg	norm_f.wav	216201	217926	219624
2	25	3_1	1	2	1227	1	2776	1699	ge	norm_k.wav	224438	225665	228160
2	26	2_4	2	1	1212	1	2379	974	fh	norm_e.wav	232574	233786	235601
2	27	1_3	1	2	1009	0	1943	1211	eg	norm_k.wav	239571	240580	242805
2	28	1_4	1	1	1122	1	3272	2140	eh	norm_k.wav	248116	249238	252300
2	29	1_3	3	2	1118	1	2685	2549	eg	norm_f.wav	257012	258130	261592
2	30	2_1	1	1	1098	0	3046	2677	fe	norm_k.wav	266673	267771	271387
2	31	4_2	4	2	993	0	3058	2718	hf	norm_au.wav	276468	277461	281211
2	32	2_4	4	1	1280	0	2122	1823	fh	norm_au.wav	285365	286645	289216
