block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
2	1	3_4	3	2	1643	0	2542	2855	gh	norm_au.wav	16314	17957	21191
2	2	2_1	1	1	1768	0	2387	2369	fe	norm_e.wav	25608	27376	30007
2	3	1_4	4	2	1902	1	1955	2412	eh	norm_f.wav	33994	35896	38452
2	4	3_1	1	1	1093	0	2496	930	ge	norm_e.wav	42970	44063	45922
2	5	1_3	1	1	1624	1	2448	2151	eg	norm_e.wav	50407	52031	54594
2	6	1_2	2	2	1835	1	1892	1863	ef	norm_k.wav	58520	60355	62408
2	7	4_1	4	2	1624	0	2516	1902	he	norm_f.wav	66945	68569	70882
2	8	4_1	1	2	1382	1	2776	2677	he	norm_e.wav	75690	77072	80392
2	9	1_2	1	1	1906	1	2685	1470	ef	norm_e.wav	85101	87007	88621
2	10	4_3	4	2	1958	0	2813	1463	hg	norm_f.wav	93465	95423	96949
2	11	1_3	3	1	1235	0	3266	2689	eg	norm_au.wav	102253	103488	106976
2	12	4_2	4	2	1853	0	2417	2062	hf	norm_f.wav	111422	113275	115518
2	13	3_2	3	0	0	2	3046	1823	gf	norm_au.wav	120586	0	124431
2	14	2_4	4	2	1863	1	3054	1861	fh	norm_f.wav	129513	131376	133404
2	15	1_4	1	0	0	2	2122	2253	eh	norm_e.wav	137550	0	141831
2	16	3_4	4	2	1787	1	2379	1396	gh	norm_f.wav	146242	148029	149659
2	17	2_4	2	1	1404	1	1943	1580	fh	norm_k.wav	153641	155045	157245
2	18	2_1	2	1	1686	1	2484	2016	fe	norm_k.wav	161767	163453	165833
2	19	2_3	2	1	1119	1	2068	1901	fg	norm_k.wav	169936	171055	173869
2	20	4_3	3	2	1669	1	2128	2480	hg	norm_au.wav	178031	179700	182533
2	21	3_1	3	1	1164	1	3272	1765	ge	norm_au.wav	187843	189007	191637
2	22	3_2	2	2	1286	1	2659	2140	gf	norm_k.wav	196332	197618	200497
2	23	4_2	2	2	1628	1	2662	2718	hf	norm_k.wav	205187	206815	209927
2	24	2_3	3	2	1950	1	3185	3454	fg	norm_au.wav	215145	217095	220632
2	25	3_1	1	2	1772	1	2538	1588	ge	norm_e.wav	225200	226972	228818
2	26	2_4	2	0	0	2	1644	974	fh	norm_k.wav	232492	0	235505
2	27	1_3	1	1	700	1	3050	2549	eg	norm_e.wav	240582	241282	245165
2	28	1_4	1	1	1023	1	1754	2350	eh	norm_e.wav	248955	249978	253335
2	29	1_3	3	2	1205	1	2067	1019	eg	norm_au.wav	257436	258641	260489
2	30	2_1	1	2	1524	1	3058	2244	fe	norm_e.wav	265579	267103	269866
2	31	4_2	4	1	1704	1	2115	1699	hf	norm_f.wav	274004	275708	277739
2	32	2_4	4	2	1908	1	2656	1211	fh	norm_f.wav	282430	284338	285670
