block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
2	1	3_4	3	0	0	2	3050	2412	gh	norm_au.wav	18165	0	22633
2	2	2_1	1	0	0	2	2068	2350	fe	norm_f.wav	26749	0	31131
2	3	1_4	4	0	0	2	2067	1902	eh	norm_k.wav	35229	0	39164
2	4	3_1	1	1	1220	0	2496	1470	ge	norm_f.wav	43698	44918	47212
2	5	1_3	1	1	1403	1	3266	1699	eg	norm_f.wav	52509	53912	56242
2	6	1_2	2	2	1162	1	2685	1823	ef	norm_e.wav	60968	62130	64847
2	7	4_1	4	1	1557	1	3272	2718	he	norm_k.wav	70156	71713	74902
2	8	4_1	1	1	1969	0	1892	1580	he	norm_f.wav	78837	80806	82445
2	9	1_2	1	1	1200	1	2484	1396	ef	norm_f.wav	86969	88169	90401
2	10	4_3	4	1	1572	1	2776	2244	hg	norm_k.wav	95222	96794	99530
2	11	1_3	3	2	1340	1	2128	2062	eg	norm_au.wav	103694	105034	107808
2	12	4_2	4	1	1342	1	2813	1765	hf	norm_k.wav	112660	114002	116472
2	13	3_2	3	1	1180	1	2417	1588	gf	norm_au.wav	120924	122104	124576
2	14	2_4	4	1	1462	0	2115	1861	fh	norm_k.wav	128723	130185	132649
2	15	1_4	1	2	1414	0	1644	1901	eh	norm_f.wav	136332	137746	140270
2	16	3_4	4	2	1902	1	2379	930	gh	norm_k.wav	144688	146590	147659
2	17	2_4	2	1	1433	1	3185	2140	fh	norm_e.wav	152874	154307	157070
2	18	2_1	2	1	1440	1	3054	2689	fe	norm_e.wav	162164	163604	166899
2	19	2_3	2	1	1679	1	2656	974	fg	norm_e.wav	171587	173266	174625
2	20	4_3	3	2	1637	1	2122	2369	hg	norm_au.wav	178793	180430	183200
2	21	3_1	3	1	1220	1	1943	2677	ge	norm_au.wav	187175	188395	191889
2	22	3_2	2	1	1205	0	1754	1863	gf	norm_e.wav	195686	196891	199596
2	23	4_2	2	2	931	1	2662	1463	hf	norm_e.wav	204295	205226	207796
2	24	2_3	3	1	1580	0	3046	2016	fg	norm_au.wav	212879	214459	216930
2	25	3_1	1	0	0	2	2659	2549	ge	norm_f.wav	221633	0	226223
2	26	2_4	2	1	964	1	2448	3454	fh	norm_e.wav	230703	231667	236209
2	27	1_3	1	1	1040	1	3058	1019	eg	norm_f.wav	241313	242353	244375
2	28	1_4	1	1	1123	1	2538	2480	eh	norm_f.wav	248954	250077	253476
2	29	1_3	3	2	1363	1	2516	2151	eg	norm_au.wav	258032	259395	262248
2	30	2_1	1	2	1408	1	1955	2855	fe	norm_f.wav	266232	267640	271132
2	31	4_2	4	1	981	1	2387	1211	hf	norm_k.wav	275565	276546	278809
2	32	2_4	4	1	1271	0	2542	2253	fh	norm_k.wav	283380	284651	287691
