block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
1	1	4_2	4	1	1889	1	2379	1901	db	norm_o.wav	23595	25484	27550
1	2	2_3	2	1	1491	1	2417	1902	bc	norm_d.wav	32000	33491	35934
1	3	2_1	1	0	0	2	2813	1463	ba	norm_s.wav	40779	0	44278
1	4	4_1	1	1	1908	0	3050	2350	da	norm_s.wav	49366	51274	53765
1	5	1_2	1	2	1209	0	2122	2480	ab	norm_s.wav	57921	59130	62428
1	6	3_2	2	1	1574	0	2656	1765	cb	norm_d.wav	67121	68695	70913
1	7	1_4	4	0	0	2	2115	2253	ad	norm_o.wav	75063	0	79351
1	8	3_4	4	2	850	1	2659	974	cd	norm_o.wav	84040	84890	87055
1	9	2_4	2	1	1127	1	3266	2369	bd	norm_d.wav	92347	93474	96766
1	10	4_2	2	2	1815	1	2685	1019	db	norm_d.wav	101483	103298	104533
1	11	1_4	1	1	1083	1	1644	2718	ad	norm_s.wav	108208	109291	112965
1	12	4_3	4	1	870	1	3272	2062	dc	norm_o.wav	118269	119139	122359
1	13	3_1	1	2	1691	1	2067	2244	ca	norm_s.wav	126464	128155	130740
1	14	3_4	3	2	1478	0	2496	1861	cd	norm_a.wav	135260	136738	139157
1	15	1_3	3	1	1042	0	2128	1823	ac	norm_a.wav	143325	144367	147186
1	16	1_3	1	1	1686	1	1943	1580	ac	norm_s.wav	151156	152842	154776
1	17	2_3	3	2	742	1	2516	1211	bc	norm_a.wav	159329	160071	162573
1	18	4_3	3	2	977	1	2484	930	dc	norm_a.wav	167097	168074	170059
1	19	1_2	2	2	1748	1	2387	1863	ab	norm_d.wav	174483	176231	178375
1	20	3_1	3	1	1412	1	3058	1470	ca	norm_a.wav	183470	184882	186965
1	21	3_2	3	2	1189	0	2448	2689	cb	norm_a.wav	191444	192633	196167
1	22	2_1	2	1	1808	1	3046	2855	ba	norm_d.wav	201241	203049	206133
1	23	4_1	4	1	1547	1	2776	2151	da	norm_o.wav	210938	212485	215112
1	24	2_4	4	2	1222	1	2068	2412	bd	norm_o.wav	219213	220435	223656
1	25	4_1	4	1	1247	1	1955	1588	da	norm_o.wav	227650	228897	231265
1	26	1_4	1	1	1308	1	2542	2677	ad	norm_s.wav	235837	237145	240538
1	27	3_1	1	1	1969	0	1754	3454	ca	norm_s.wav	244315	246284	249814
1	28	1_4	4	2	1801	1	3054	1699	ad	norm_o.wav	254898	256699	258626
1	29	4_2	4	1	1539	1	2662	2140	db	norm_o.wav	263323	264862	267500
1	30	2_4	4	2	1511	1	2538	2549	bd	norm_o.wav	272065	273576	276642
1	31	3_1	3	1	1362	1	1892	2016	ca	norm_a.wav	280569	281931	284609
1	32	1_2	2	1	1852	0	3185	1396	ab	norm_d.wav	289828	291680	293255
