block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
1	1	4_2	4	0	0	2	1943	1019	db	norm_o.wav	13615	0	16671
1	2	2_3	2	2	1072	0	2417	930	bc	norm_d.wav	21120	22192	24084
1	3	2_1	1	1	1717	0	1955	974	ba	norm_a.wav	28076	29793	31096
1	4	4_1	1	2	1128	1	2448	1470	da	norm_a.wav	35571	36699	39077
1	5	1_2	1	2	1106	0	2659	1863	ab	norm_a.wav	43767	44873	47655
1	6	3_2	2	0	0	2	2776	2718	cb	norm_d.wav	52469	0	57212
1	7	1_4	4	2	1268	1	2813	2412	ad	norm_o.wav	62058	63326	66491
1	8	3_4	4	2	1344	1	2496	1861	cd	norm_o.wav	71010	72354	74892
1	9	2_4	2	0	0	2	2538	2016	bd	norm_d.wav	79453	0	83515
1	10	4_2	2	2	939	1	2387	1588	db	norm_d.wav	87937	88876	91572
1	11	1_4	1	1	925	1	2379	2151	ad	norm_a.wav	95981	96906	100170
1	12	4_3	4	2	1444	0	1754	1396	dc	norm_o.wav	103958	105402	107384
1	13	3_1	1	2	1702	1	3272	2689	ca	norm_a.wav	112694	114396	117412
1	14	3_4	3	1	1484	1	3058	1823	cd	norm_s.wav	122499	123983	126348
1	15	1_3	3	1	1286	0	2067	2253	ac	norm_s.wav	130443	131729	134730
1	16	1_3	1	1	1591	1	2542	1580	ac	norm_a.wav	139303	140894	142909
1	17	2_3	3	2	1410	1	2122	1902	bc	norm_s.wav	147068	148478	150999
1	18	4_3	3	2	1059	1	2128	3454	dc	norm_s.wav	155159	156218	160636
1	19	1_2	2	0	0	2	2068	1901	ab	norm_d.wav	164735	0	168668
1	20	3_1	3	2	1117	0	2516	2677	ca	norm_s.wav	173218	174335	177929
1	21	3_2	3	1	798	1	2662	2062	cb	norm_s.wav	182616	183414	186700
1	22	2_1	2	2	1875	0	3266	2480	ba	norm_d.wav	191988	193863	196503
1	23	4_1	4	2	1526	0	2484	1765	da	norm_o.wav	201025	202551	204823
1	24	2_4	4	1	1235	0	2685	2855	bd	norm_o.wav	209544	210779	214432
1	25	4_1	4	1	1840	1	2115	1463	da	norm_o.wav	218576	220416	222075
1	26	1_4	1	1	1518	1	3050	2140	ad	norm_a.wav	227163	228681	231337
1	27	3_1	1	2	1249	1	3185	2350	ca	norm_a.wav	236550	237799	240932
1	28	1_4	4	2	1323	1	1644	1699	ad	norm_o.wav	244611	245934	248333
1	29	4_2	4	1	1288	1	3046	2369	db	norm_o.wav	253414	254702	257805
1	30	2_4	4	2	1010	1	1892	2549	bd	norm_o.wav	261729	262739	266320
1	31	3_1	3	1	1181	1	3054	1211	ca	norm_s.wav	271409	272590	274651
1	32	1_2	2	2	1425	1	2656	2244	ab	norm_d.wav	279330	280755	283619
