block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
1	1	4_2	4	1	1377	1	1892	1861	db	norm_o.wav	18006	19383	21922
1	2	2_3	2	2	1377	0	3272	1901	bc	norm_a.wav	27233	28610	31162
1	3	2_1	1	1	1720	0	2387	1019	ba	norm_s.wav	35589	37309	38641
1	4	4_1	1	2	1427	1	2542	2718	da	norm_s.wav	43224	44651	47980
1	5	1_2	1	1	1232	1	2813	1588	ab	norm_s.wav	52836	54068	56451
1	6	3_2	2	0	0	2	1943	1863	cb	norm_a.wav	60426	0	64327
1	7	1_4	4	1	1502	0	2685	974	ad	norm_o.wav	69049	70551	72058
1	8	3_4	4	2	1208	1	3266	1470	cd	norm_o.wav	77370	78578	80895
1	9	2_4	2	1	1894	1	2417	1463	bd	norm_a.wav	85342	87236	88848
1	10	4_2	2	2	1325	1	2448	2253	db	norm_a.wav	93334	94659	97639
1	11	1_4	1	1	1343	1	2128	1396	ad	norm_s.wav	101794	103137	105222
1	12	4_3	4	1	1680	1	3058	2244	dc	norm_o.wav	110325	112005	114631
1	13	3_1	1	2	1157	1	2516	2412	ca	norm_s.wav	119183	120340	123639
1	14	3_4	3	1	1583	1	3046	2855	cd	norm_d.wav	128714	130297	133603
1	15	1_3	3	2	1093	1	2776	2140	ac	norm_d.wav	138425	139518	142609
1	16	1_3	1	1	979	1	2484	1580	ac	norm_s.wav	147133	148112	150769
1	17	2_3	3	2	1246	1	2656	1699	bc	norm_d.wav	155466	156712	159209
1	18	4_3	3	2	1157	1	2067	1765	dc	norm_d.wav	163317	164474	167115
1	19	1_2	2	2	1423	1	2496	930	ab	norm_a.wav	171647	173070	174641
1	20	3_1	3	1	1497	1	3054	2369	ca	norm_d.wav	179725	181222	184160
1	21	3_2	3	1	1531	1	2115	2677	cb	norm_d.wav	188307	189838	193049
1	22	2_1	2	1	1497	1	3050	1211	ba	norm_a.wav	198142	199639	201384
1	23	4_1	4	1	957	1	2379	2480	da	norm_o.wav	205792	206749	210333
1	24	2_4	4	2	1521	1	1955	2350	bd	norm_o.wav	214329	215850	218724
1	25	4_1	4	1	1090	1	1754	2016	da	norm_o.wav	222508	223598	226590
1	26	1_4	1	1	1089	1	2662	2062	ad	norm_s.wav	231297	232386	235397
1	27	3_1	1	2	1351	1	2538	3454	ca	norm_s.wav	239973	241324	245469
1	28	1_4	4	2	1214	1	2068	1823	ad	norm_o.wav	249584	250798	253459
1	29	4_2	4	1	1367	1	3185	1902	db	norm_o.wav	258681	260048	262619
1	30	2_4	4	2	1301	1	1644	2151	bd	norm_o.wav	266301	267602	270488
1	31	3_1	3	2	1197	0	2122	2549	ca	norm_d.wav	274640	275837	279227
1	32	1_2	2	2	1425	1	2659	2689	ab	norm_a.wav	283917	285342	288647
