block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
1	1	4_2	4	0	0	2	2813	1470	db	norm_a.wav	16549	0	20051
1	2	2_3	2	2	915	0	2685	2140	bc	norm_d.wav	24766	25681	28941
1	3	2_1	1	2	1359	1	1754	1765	ba	norm_s.wav	32736	34095	36547
1	4	4_1	1	1	1631	0	2662	2369	da	norm_s.wav	41244	42875	45651
1	5	1_2	1	2	971	0	2776	974	ab	norm_s.wav	50459	51430	53497
1	6	3_2	2	1	899	0	3054	2549	cb	norm_d.wav	58597	59496	63212
1	7	1_4	4	2	1151	1	3272	1823	ad	norm_a.wav	68516	69667	72367
1	8	3_4	4	2	1149	1	2484	2718	cd	norm_a.wav	76888	78037	81643
1	9	2_4	2	1	1359	1	1943	1863	bd	norm_d.wav	85628	86987	89528
1	10	4_2	2	1	934	0	3058	2412	db	norm_d.wav	94624	95558	99078
1	11	1_4	1	2	945	0	1892	1211	ad	norm_s.wav	102998	103943	106237
1	12	4_3	4	1	1705	1	2128	1902	dc	norm_a.wav	110395	112100	114329
1	13	3_1	1	2	1029	1	3050	1396	ca	norm_s.wav	119417	120446	122863
1	14	3_4	3	1	1129	1	2379	1463	cd	norm_o.wav	127287	128416	130791
1	15	1_3	3	1	1036	0	3046	3454	ac	norm_o.wav	135874	136910	141363
1	16	1_3	1	2	1230	0	1955	2855	ac	norm_s.wav	145364	146594	150284
1	17	2_3	3	2	969	1	2122	2350	bc	norm_o.wav	154452	155421	158840
1	18	4_3	3	2	1443	1	2417	2689	dc	norm_o.wav	163287	164730	168019
1	19	1_2	2	1	1050	0	3185	1019	ab	norm_d.wav	173236	174286	176290
1	20	3_1	3	1	1074	1	2659	2062	ca	norm_o.wav	180990	182064	185094
1	21	3_2	3	1	1344	1	2496	2151	cb	norm_o.wav	189628	190972	193823
1	22	2_1	2	2	1532	0	3266	1588	ba	norm_d.wav	199119	200651	202741
1	23	4_1	4	2	999	0	2538	2480	da	norm_a.wav	207311	208310	211833
1	24	2_4	4	1	1354	0	2387	1580	bd	norm_a.wav	216261	217615	219874
1	25	4_1	4	2	928	0	2656	930	da	norm_a.wav	224570	225498	227544
1	26	1_4	1	2	1039	0	2516	1901	ad	norm_s.wav	232091	233130	236056
1	27	3_1	1	1	1562	0	2067	1699	ca	norm_s.wav	240162	241724	243894
1	28	1_4	4	2	1140	1	2068	1861	ad	norm_a.wav	248004	249144	251897
1	29	4_2	4	2	1102	0	1644	2253	db	norm_a.wav	255580	256682	259869
1	30	2_4	4	1	836	0	2448	2677	bd	norm_a.wav	264345	265181	269054
1	31	3_1	3	1	1064	1	2115	2016	ca	norm_o.wav	273212	274276	277274
1	32	1_2	2	1	1595	0	2542	2244	ab	norm_d.wav	281860	283455	286162
