block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
2	1	3_4	3	1	1526	1	2128	1902	gh	norm_au.wav	15441	16967	19387
2	2	2_1	1	1	1213	0	2542	2140	fe	norm_e.wav	23978	25191	28143
2	3	1_4	4	2	1347	1	2776	1463	eh	norm_k.wav	32964	34311	36451
2	4	3_1	1	2	1640	1	1892	2689	ge	norm_e.wav	40381	42021	45095
2	5	1_3	1	2	1481	0	2538	2253	eg	norm_e.wav	49662	51143	53944
2	6	1_2	2	2	1251	1	2496	1823	ef	norm_f.wav	58488	59739	62348
2	7	4_1	4	1	1186	1	2659	1396	he	norm_k.wav	67035	68221	70456
2	8	4_1	1	1	1412	0	2387	2549	he	norm_e.wav	74881	76293	79460
2	9	1_2	1	1	1288	1	3054	2016	ef	norm_e.wav	84550	85838	88612
2	10	4_3	4	2	1826	0	2122	930	hg	norm_k.wav	92769	94595	95727
2	11	1_3	3	2	1405	1	2067	1901	eg	norm_au.wav	99832	101237	103766
2	12	4_2	4	1	1609	1	1644	1861	hf	norm_k.wav	107443	109052	111327
2	13	3_2	3	1	1298	1	1754	1470	gf	norm_au.wav	115104	116402	118604
2	14	2_4	4	2	1166	1	2685	2412	fh	norm_k.wav	123320	124486	127764
2	15	1_4	1	1	1577	1	3272	1699	eh	norm_e.wav	133058	134635	136786
2	16	3_4	4	1	1070	0	2656	2369	gh	norm_k.wav	141477	142547	145873
2	17	2_4	2	1	1411	1	2068	974	fh	norm_f.wav	149974	151385	152980
2	18	2_1	2	1	1628	1	3046	1863	fe	norm_f.wav	158053	159681	161953
2	19	2_3	2	1	1026	1	2417	1588	fg	norm_f.wav	166408	167434	170030
2	20	4_3	3	2	1276	1	2813	2677	hg	norm_au.wav	174872	176148	179587
2	21	3_1	3	1	1049	1	2662	1580	ge	norm_au.wav	184273	185322	187874
2	22	3_2	2	2	1069	1	1955	2480	gf	norm_f.wav	191867	192936	196375
2	23	4_2	2	1	1130	0	2448	1211	hf	norm_f.wav	200861	201991	204108
2	24	2_3	3	2	1680	1	2516	2062	fg	norm_au.wav	208664	210344	212777
2	25	3_1	1	2	1289	1	2484	1765	ge	norm_e.wav	217300	218589	221098
2	26	2_4	2	1	1316	1	3185	1019	fh	norm_f.wav	226319	227635	229370
2	27	1_3	1	1	942	1	2379	2855	eg	norm_e.wav	233781	234723	238673
2	28	1_4	1	1	896	1	1943	2244	eh	norm_e.wav	242646	243542	246914
2	29	1_3	3	2	885	1	2115	3454	eg	norm_au.wav	251053	251938	256558
2	30	2_1	1	2	1397	1	3266	2718	fe	norm_e.wav	261855	263252	266607
2	31	4_2	4	1	1370	1	3050	2350	hf	norm_k.wav	271691	273061	276074
2	32	2_4	4	0	0	2	3058	2151	fh	norm_k.wav	281167	0	285343
