block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
1	1	4_2	4	2	1245	0	2068	1902	db	norm_s.wav	14258	15503	18188
1	2	2_3	2	0	0	2	2542	2677	bc	norm_d.wav	22762	0	27464
1	3	2_1	1	2	1092	1	2417	2549	ba	norm_o.wav	31906	32998	36488
1	4	4_1	1	1	1411	0	2662	2151	da	norm_o.wav	41186	42597	45376
1	5	1_2	1	1	1333	1	1644	1861	ab	norm_o.wav	49053	50386	52937
1	6	3_2	2	2	929	1	1892	1699	cb	norm_d.wav	56853	57782	60577
1	7	1_4	4	2	1513	1	3272	930	ad	norm_s.wav	65884	67397	68843
1	8	3_4	4	2	1363	1	3266	2855	cd	norm_s.wav	74147	75510	79037
1	9	2_4	2	1	1406	1	2067	2412	bd	norm_d.wav	83133	84539	87579
1	10	4_2	2	2	1546	1	2122	2062	db	norm_d.wav	91723	93269	95814
1	11	1_4	1	1	1317	1	2538	2350	ad	norm_o.wav	100374	101691	104754
1	12	4_3	4	1	1622	1	3054	1396	dc	norm_s.wav	109842	111464	113268
1	13	3_1	1	1	1705	0	2128	2244	ca	norm_o.wav	117418	119123	121685
1	14	3_4	3	2	1343	0	3050	3454	cd	norm_a.wav	126758	128101	132247
1	15	1_3	3	1	1616	0	2659	1823	ac	norm_a.wav	136936	138552	140784
1	16	1_3	1	1	784	1	1955	1863	ac	norm_o.wav	144767	145551	148659
1	17	2_3	3	2	1221	1	1943	1765	bc	norm_a.wav	152640	153861	156430
1	18	4_3	3	1	1711	0	2448	1580	dc	norm_a.wav	160914	162625	164530
1	19	1_2	2	2	1743	1	2516	2718	ab	norm_d.wav	169083	170826	173853
1	20	3_1	3	0	0	2	1754	2016	ca	norm_a.wav	177640	0	181686
1	21	3_2	3	1	1298	1	2379	2480	cb	norm_a.wav	186100	187398	190602
1	22	2_1	2	2	1231	0	2685	2253	ba	norm_d.wav	195325	196556	199610
1	23	4_1	4	1	1169	1	3058	1588	da	norm_s.wav	204699	205868	208314
1	24	2_4	4	1	726	0	3185	1211	bd	norm_s.wav	213528	214254	216772
1	25	4_1	4	1	1303	1	2656	974	da	norm_s.wav	221451	222754	224453
1	26	1_4	1	2	1309	0	2387	1019	ad	norm_o.wav	228867	230176	231916
1	27	3_1	1	0	0	2	2776	2689	ca	norm_o.wav	236724	0	241438
1	28	1_4	4	2	1663	1	2496	2140	ad	norm_s.wav	245963	247626	250124
1	29	4_2	4	1	1153	1	2813	2369	db	norm_s.wav	254965	256118	259355
1	30	2_4	4	2	1620	1	3046	1463	bd	norm_s.wav	264433	266053	267918
1	31	3_1	3	1	1107	1	2115	1901	ca	norm_a.wav	272054	273161	275991
1	32	1_2	2	2	1565	1	2484	1470	ab	norm_d.wav	280508	282073	284011
