block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
1	1	1_3	1	2	1834	0	2685	2011	ac	norm_s.wav	34331	36165	38376
1	2	2_3	3	1	1486	0	3043	2253	bc	norm_a.wav	43458	44944	47735
1	3	2_1	1	2	1411	1	3374	2016	ba	norm_s.wav	53139	54550	57181
1	4	2_1	1	2	1258	1	2863	1733	ba	norm_s.wav	62078	63336	65848
1	5	1_3	3	0	0	2	3164	1346	ac	norm_a.wav	71045	0	74444
1	6	3_1	3	0	0	2	2720	1869	ca	norm_a.wav	79201	0	83100
1	7	2_3	2	0	0	2	2873	1857	bc	norm_d.wav	88004	0	91888
1	8	2_3	2	0	0	2	2398	2482	bc	norm_d.wav	96312	0	100829
1	9	1_2	2	0	0	2	4089	998	ab	norm_d.wav	106953	0	109978
1	10	1_3	1	0	0	2	3569	1584	ac	norm_s.wav	115583	0	119214
1	11	3_2	2	0	0	2	2760	1510	cb	norm_d.wav	124007	0	127540
1	12	1_2	1	0	0	2	2608	1861	ab	norm_s.wav	132171	0	136074
1	13	3_1	3	0	0	2	2872	2350	ca	norm_a.wav	140985	0	145380
1	14	2_1	2	0	0	2	3162	1333	ba	norm_d.wav	150575	0	153946
1	15	3_2	2	0	0	2	2990	1823	cb	norm_d.wav	158969	0	162819
1	16	3_2	3	0	0	2	3440	1588	cb	norm_a.wav	168286	0	171900
1	17	2_3	3	0	0	2	2286	2563	bc	norm_a.wav	176215	0	180825
