block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
2	1	8_3	3	1	1427	0	2286	1850	hc	o.wav	7354	8781	11225
2	2	1_2	2	2	1650	1	2548	1861	ab	a_low.wav	15817	17467	19698
2	3	7_1	1	0	0	2	3569	1642	ga	i.wav	25300	0	28972
2	4	4_5	5	1	677	0	2685	2549	de	u.wav	33696	34373	38271
2	5	3_2	2	1	984	0	4089	1510	cb	a_low.wav	44380	45364	47916
2	6	1_6	1	1	873	1	2516	1968	af	i.wav	52460	53333	56463
2	7	4_3	4	2	829	0	2443	1823	dc	a_uml.wav	60939	61768	64798
2	8	7_2	2	1	918	0	2698	1584	gb	a_low.wav	69514	70432	73128
2	9	5_8	5	1	808	1	2872	2011	eh	u.wav	78025	78833	82053
2	10	6_3	3	1	982	0	2398	1733	fc	o.wav	86476	87458	90220
2	11	6_2	2	2	819	1	2874	2016	fb	a_low.wav	95112	95931	99143
2	12	3_5	3	2	825	0	3164	1857	ce	o.wav	104327	105152	108210
2	13	1_8	1	1	885	1	2760	2175	ah	i.wav	112989	113874	117204
2	14	3_4	3	1	1042	1	2873	2260	cd	o.wav	122098	123140	126374
2	15	4_6	4	2	1031	0	2316	1211	df	a_uml.wav	130715	131746	133965
2	16	4_2	2	2	965	1	2990	2140	db	a_low.wav	138980	139945	143143
2	17	5_4	4	1	937	0	3332	2304	ed	a_uml.wav	148495	149432	152818
2	18	2_5	5	2	1257	1	3788	1933	be	u.wav	158622	159879	162580
2	19	5_3	3	1	750	0	2301	1124	ec	o.wav	166895	167645	170056
2	20	3_5	5	2	722	1	2608	1626	ce	u.wav	174687	175409	178327
2	21	6_1	1	2	815	1	3374	2258	fa	i.wav	183720	184535	187990
2	22	4_7	4	1	925	1	2097	1333	dg	a_uml.wav	192114	193039	195474
2	23	3_8	3	2	731	0	3162	2358	ch	o.wav	200663	201394	205032
2	24	1_5	1	2	1065	0	2274	1426	ae	i.wav	209322	210387	212776
2	25	2_3	2	1	957	1	3043	2253	bc	a_low.wav	217842	218799	222136
2	26	5_2	5	1	762	1	3929	2704	eb	u.wav	228079	228841	232827
2	27	8_2	2	2	738	1	2720	1588	hb	a_low.wav	237573	238311	241187
2	28	3_1	1	2	1129	1	3050	2350	ca	i.wav	246258	247387	250625
2	29	6_5	5	2	1031	1	3221	1869	fe	u.wav	255870	256901	259762
2	30	1_3	1	1	754	1	3052	2168	ac	i.wav	264838	265592	269021
2	31	4_2	4	1	1044	1	2192	1600	db	a_uml.wav	273241	274285	276862
2	32	5_7	5	2	1382	0	3282	1989	eg	u.wav	282171	283553	286193
2	33	6_4	4	2	886	1	1892	2509	fd	a_uml.wav	290096	290982	294624
2	34	2_8	2	1	798	1	3082	1421	bh	a_low.wav	299732	300530	303172
2	35	8_4	4	2	1025	1	1752	2482	hd	a_uml.wav	306935	307960	311433
2	36	5_6	5	1	854	1	3271	2563	ef	u.wav	316720	317574	321309
2	37	1_3	3	2	906	1	3440	2675	ac	o.wav	326774	327680	331466
2	38	1_2	1	1	941	1	3015	1346	ab	i.wav	336500	337441	339862
2	39	3_6	3	1	886	1	2863	998	cf	o.wav	344739	345625	347762
2	40	2_4	4	2	1289	1	3057	1982	bd	a_uml.wav	352844	354133	356853
