block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
1	1	1_3	1	1	1998	1	3082	2168	02	s_alv_cut.wav	8138	10136	12330
1	2	7_3	3	2	1583	1	2443	1861	62	s_dent_cut.wav	16801	18384	20681
1	3	4_2	2	1	1424	0	3052	1642	31	s_palat_cut.wav	25748	27172	29404
1	4	3_8	3	1	1098	1	4089	1989	27	s_dent_cut.wav	35514	36612	39529
1	5	5_7	5	2	972	0	3788	2549	46	d_sh_retr_cut.wav	45329	46301	49903
1	6	6_2	2	1	1443	0	2316	2011	51	s_palat_cut.wav	54239	55682	58289
1	7	2_4	4	2	1177	1	1892	2675	13	t_sl_cut.wav	62206	63383	66900
1	8	2_6	2	1	1824	1	2398	1933	15	s_palat_cut.wav	71317	73141	75260
1	9	6_1	1	1	1425	0	2698	2140	50	s_alv_cut.wav	79972	81397	84125
1	10	5_8	5	2	1303	0	2192	2350	47	d_sh_retr_cut.wav	88338	89641	92726
1	11	6_4	4	1	1207	0	3271	2563	53	t_sl_cut.wav	98021	99228	102611
1	12	2_7	2	1	1221	1	2720	2509	16	s_palat_cut.wav	107355	108576	111890
1	13	8_3	3	1	1203	0	2873	1211	72	s_dent_cut.wav	116788	117991	120014
1	14	1_7	1	1	1424	1	2990	1600	06	s_alv_cut.wav	125029	126453	128652
1	15	4_8	4	1	1218	1	3221	998	37	t_sl_cut.wav	133900	135118	136921
1	16	3_7	3	1	1004	1	2301	1869	26	s_dent_cut.wav	141247	142251	145135
1	17	1_2	2	1	1551	0	2760	2175	01	s_palat_cut.wav	149920	151471	154116
1	18	8_1	1	1	1030	0	3929	1968	70	s_alv_cut.wav	160066	161096	164061
1	19	5_3	5	2	1508	0	2097	2304	42	d_sh_retr_cut.wav	168172	169680	172521
1	20	5_4	4	1	1168	0	2863	1124	43	t_sl_cut.wav	177401	178569	180550
1	21	4_1	1	1	1089	0	2874	2016	30	s_alv_cut.wav	185447	186536	189496
1	22	2_3	2	2	1604	0	2608	1823	12	s_palat_cut.wav	194124	195728	197960
1	23	3_4	3	1	1293	1	2286	1584	23	s_dent_cut.wav	202264	203557	205864
1	24	6_5	5	2	1489	1	3162	1510	54	d_sh_retr_cut.wav	211051	212540	214590
1	25	8_4	4	2	1519	1	2548	2482	73	t_sl_cut.wav	219166	220685	223669
1	26	3_2	3	1	977	1	3569	2260	21	s_dent_cut.wav	229254	230231	233527
1	27	4_5	5	2	1135	1	2516	1333	34	d_sh_retr_cut.wav	238068	239203	241418
1	28	7_1	1	1	1055	0	3164	2358	60	s_alv_cut.wav	246609	247664	250994
1	29	2_8	2	2	1195	0	2274	1346	17	s_palat_cut.wav	255284	256479	258675
1	30	4_6	4	1	1354	1	3282	1857	35	t_sl_cut.wav	263972	265326	267844
1	31	3_2	2	2	1480	1	3332	1421	21	s_palat_cut.wav	273195	274675	276635
1	32	1_4	1	1	1287	1	1752	2253	03	s_alv_cut.wav	280397	281684	284667
1	33	1_5	5	2	986	1	3015	1850	04	d_sh_retr_cut.wav	289696	290682	293580
1	34	3_4	4	1	1319	0	3374	2258	23	t_sl_cut.wav	298980	300299	303250
1	35	5_2	5	2	1206	0	2872	1588	41	d_sh_retr_cut.wav	308149	309355	311753
1	36	1_3	3	2	1504	1	3057	1982	02	s_dent_cut.wav	316832	318336	320859
1	37	8_5	5	2	968	1	3043	1733	74	d_sh_retr_cut.wav	325920	326888	329694
1	38	1_4	4	1	1307	0	3050	1626	03	t_sl_cut.wav	334763	336070	338405
1	39	3_1	1	2	1098	1	2685	2704	20	s_alv_cut.wav	343109	344207	347856
1	40	3_1	3	1	1473	1	3440	1426	20	s_dent_cut.wav	353322	354795	356783
