block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
3	1	5_8	5	1	1013	1	2097	2675	EH	k_click_cut.wav	7151	8164	11856
3	2	7_4	4	1	1095	0	3015	2549	GD	p_cut.wav	16890	17985	21455
3	3	2_8	2	1	1119	1	2274	2509	BH	b_sh_cut.wav	25749	26868	30286
3	4	8_1	1	1	1224	0	3440	1421	HA	k_asp_cut.wav	35751	36975	39207
3	5	2_6	2	1	1361	1	2398	2253	BF	b_sh_cut.wav	43615	44976	47879
3	6	3_5	5	2	1367	1	1892	1626	CE	k_click_cut.wav	51785	53152	55430
3	7	6_4	4	2	1381	1	3052	1982	FD	p_cut.wav	60501	61882	64497
3	8	3_1	1	1	861	0	4089	1211	CA	k_asp_cut.wav	70604	71465	73842
3	9	7_3	3	1	1331	0	2286	1733	GC	g_sl_cut.wav	78153	79484	81901
3	10	2_3	2	1	1053	1	2872	1510	BC	b_sh_cut.wav	86792	87845	90336
3	11	3_4	4	2	852	1	3271	1124	CD	p_cut.wav	95636	96488	98786
3	12	3_8	3	2	1287	0	2873	1333	CH	g_sl_cut.wav	103682	104969	107031
3	13	7_1	1	1	1340	0	2990	2140	GA	k_asp_cut.wav	112048	113388	116211
3	14	5_1	5	1	1145	1	2608	2704	EA	k_click_cut.wav	120840	121985	125557
3	15	2_7	2	1	846	1	3788	1642	BG	b_sh_cut.wav	131371	132217	135038
3	16	1_7	1	1	809	1	2548	998	AG	k_asp_cut.wav	139606	140415	142625
3	17	3_1	3	2	1380	0	3082	2260	CA	g_sl_cut.wav	147732	149112	152011
3	18	5_6	5	1	1363	1	3569	1869	EF	k_click_cut.wav	157605	158968	161487
3	19	4_7	4	1	1096	1	2685	1861	DG	p_cut.wav	166197	167293	170084
3	20	3_2	2	1	1484	0	3057	2016	CB	b_sh_cut.wav	175156	176640	179199
3	21	4_8	4	1	994	1	3221	2258	DH	p_cut.wav	184440	185434	188721
3	22	1_6	1	1	1119	1	2192	2304	AF	k_asp_cut.wav	192940	194059	197283
3	23	4_5	5	2	1006	1	2698	1968	DE	k_click_cut.wav	201997	203003	205978
3	24	5_1	1	2	986	1	3929	2168	EA	k_asp_cut.wav	211921	212907	216116
3	25	5_3	3	2	1095	1	3332	1346	EC	g_sl_cut.wav	221476	222571	224840
3	26	2_1	2	2	1481	0	3043	1600	BA	b_sh_cut.wav	229898	231379	233539
3	27	1_4	1	1	1165	1	2720	2358	AD	k_asp_cut.wav	238286	239451	242670
3	28	8_3	3	2	1341	1	1752	2563	HC	g_sl_cut.wav	246438	247779	251018
3	29	6_5	5	2	1293	1	3282	1857	FE	k_click_cut.wav	256324	257617	260214
3	30	1_4	4	2	660	1	3162	1588	AD	p_cut.wav	265395	266055	268994
3	31	8_5	5	2	1088	1	2443	2350	HE	k_click_cut.wav	273458	274546	277827
3	32	3_2	3	1	1335	1	3050	1426	CB	g_sl_cut.wav	282901	284236	286343
3	33	2_4	4	2	850	1	2316	1989	BD	p_cut.wav	290683	291533	294693
3	34	7_2	2	2	1003	1	2760	1850	GB	b_sh_cut.wav	299464	300467	303336
3	35	4_3	4	1	737	1	2863	1823	DC	p_cut.wav	308225	308962	312074
3	36	1_2	2	2	1316	1	2301	2011	AB	b_sh_cut.wav	316392	317708	320422
3	37	3_6	3	1	1237	1	2516	2482	CF	g_sl_cut.wav	324963	326200	329462
3	38	5_3	5	1	892	1	2874	1933	EC	k_click_cut.wav	334352	335244	338317
3	39	3_5	3	1	1002	1	3374	1584	CE	g_sl_cut.wav	343706	344708	347302
3	40	1_3	1	1	1235	1	3164	2175	AC	k_asp_cut.wav	352491	353726	356693
