block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
3	1	5_8	5	2	1673	0	2873	1584	EH	k_click_cut.wav	7919	9592	11526
3	2	7_4	4	2	1377	1	3282	2011	GD	b_sh_cut.wav	16825	18202	20860
3	3	2_8	2	1	1083	1	3569	2358	BH	k_asp_cut.wav	26454	27537	30842
3	4	8_1	1	1	1100	0	2872	2304	HA	p_cut.wav	35730	36830	40051
3	5	2_6	2	1	1346	1	3050	1346	BF	k_asp_cut.wav	45117	46463	48479
3	6	3_5	5	1	1328	0	2443	1510	CE	k_click_cut.wav	52937	54265	56466
3	7	6_4	4	2	1290	1	3043	2140	FD	b_sh_cut.wav	61537	62827	65700
3	8	3_1	1	1	1254	0	2548	1968	CA	p_cut.wav	70269	71523	74257
3	9	7_3	3	1	1192	0	2286	2482	GC	g_sl_cut.wav	78558	79750	83056
3	10	2_3	2	1	1303	1	3057	1857	BC	k_asp_cut.wav	88129	89432	92031
3	11	3_4	4	2	1096	1	3015	1426	CD	b_sh_cut.wav	97065	98161	100524
3	12	3_8	3	2	1338	0	3162	1124	CH	g_sl_cut.wav	105710	107048	108862
3	13	7_1	1	1	1276	0	3271	2704	GA	p_cut.wav	114157	115433	118887
3	14	5_1	5	1	1474	1	2760	1600	EA	k_click_cut.wav	123672	125146	127294
3	15	2_7	2	1	862	1	2720	1869	BG	k_asp_cut.wav	132041	132903	135954
3	16	1_7	1	2	1163	0	3788	2253	AG	p_cut.wav	141767	142930	146045
3	17	3_1	3	1	1880	1	2685	1850	CA	g_sl_cut.wav	150744	152624	154638
3	18	5_6	5	2	1475	0	3082	2260	EF	k_click_cut.wav	159746	161221	164026
3	19	4_7	4	1	1075	1	2097	1211	DG	b_sh_cut.wav	168148	169223	171386
3	20	3_2	2	2	1236	1	2274	1733	CB	k_asp_cut.wav	175685	176921	179445
3	21	4_8	4	1	702	1	2990	1588	DH	b_sh_cut.wav	184455	185157	188065
3	22	1_6	1	2	1010	0	3164	1982	AF	p_cut.wav	193250	194260	197277
3	23	4_5	5	2	1410	1	3440	1642	DE	k_click_cut.wav	202735	204145	206395
3	24	5_1	1	1	1079	0	2192	1626	EA	p_cut.wav	210608	211687	214254
3	25	5_3	3	2	1410	1	1752	2509	EC	g_sl_cut.wav	218025	219435	222569
3	26	2_1	2	1	884	1	1892	2258	BA	k_asp_cut.wav	226485	227369	230762
3	27	1_4	1	1	1152	1	2863	998	AD	p_cut.wav	235652	236804	238676
3	28	8_3	3	2	938	1	2301	1933	HC	g_sl_cut.wav	243001	243939	246971
3	29	6_5	5	1	1329	0	2316	2563	FE	k_click_cut.wav	251301	252630	255885
3	30	1_4	4	2	942	1	2398	2549	AD	b_sh_cut.wav	260307	261249	264867
3	31	8_5	5	2	1415	1	3221	2350	HE	k_click_cut.wav	270108	271523	274499
3	32	3_2	3	1	1148	1	3929	1421	CB	g_sl_cut.wav	280452	281600	283899
3	33	2_4	4	2	1057	1	2698	1861	BD	b_sh_cut.wav	288608	289665	292481
3	34	7_2	2	1	1045	0	3052	2016	GB	k_asp_cut.wav	297548	298593	301579
3	35	4_3	4	1	824	1	2516	2675	DC	b_sh_cut.wav	306115	306939	310807
3	36	1_2	2	1	1289	0	4089	1823	AB	k_asp_cut.wav	316914	318203	320764
3	37	3_6	3	1	1397	1	3374	2175	CF	g_sl_cut.wav	326155	327552	330342
3	38	5_3	5	1	1082	1	2874	1333	EC	k_click_cut.wav	335237	336319	338585
3	39	3_5	3	1	939	1	3332	2168	CE	g_sl_cut.wav	343944	344883	348149
3	40	1_3	1	2	1119	0	2608	1989	AC	p_cut.wav	352785	353904	356788
