block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
4	1	4_3	4	1	1923	1	3929	998	LK	r_dent_trill_cut.wav	9006	10929	12035
4	2	3_8	3	2	1328	0	2516	2704	KP	n_palat_cut.wav	16585	17913	21315
4	3	1_5	1	1	1527	1	2863	1588	IM	n_alv_cut.wav	26221	27748	29834
4	4	2_7	2	2	1279	0	3164	2175	JO	n_velar_cut.wav	35055	36334	39275
4	5	6_1	1	2	1509	1	2192	1733	NI	n_alv_cut.wav	43488	44997	47259
4	6	4_7	4	2	1423	0	2301	1857	LO	r_dent_trill_cut.wav	51579	53002	55455
4	7	7_2	2	1	1356	0	2760	1642	OJ	n_velar_cut.wav	60234	61590	63898
4	8	8_1	1	2	1313	1	4089	2253	PI	n_alv_cut.wav	70007	71320	74286
4	9	3_4	3	1	1197	1	3374	1933	KL	n_palat_cut.wav	79675	80872	83620
4	10	3_5	5	1	1373	0	3057	1510	KM	r_dent_cut.wav	88709	90082	92246
4	11	8_2	2	1	1326	0	2873	2549	PJ	n_velar_cut.wav	97147	98473	101712
4	12	5_3	3	2	1351	1	3282	1850	MK	n_palat_cut.wav	107014	108365	110879
4	13	1_2	2	1	1542	0	2097	2168	IJ	n_velar_cut.wav	115003	116545	119198
4	14	5_1	5	2	1252	0	2274	1989	MI	r_dent_cut.wav	123500	124752	127516
4	15	4_3	3	2	1902	1	2443	2258	LK	n_palat_cut.wav	131971	133873	136248
4	16	6_5	5	2	1300	1	2685	2482	NM	r_dent_cut.wav	140960	142260	145467
4	17	8_4	4	2	1448	1	2548	2016	PL	r_dent_trill_cut.wav	150032	151480	154068
4	18	6_2	2	2	1549	1	3050	1584	NJ	n_velar_cut.wav	159138	160687	162738
4	19	3_1	3	2	1742	0	3440	1346	KI	n_palat_cut.wav	168204	169946	171567
4	20	5_2	2	1	1404	0	3015	2509	MJ	n_velar_cut.wav	176597	178001	181139
4	21	6_3	3	2	1721	1	2608	1626	NK	n_palat_cut.wav	185772	187493	189430
4	22	4_8	4	1	897	1	3569	2140	LP	r_dent_trill_cut.wav	195018	195915	199170
4	23	7_5	5	2	1445	1	1752	1211	OM	r_dent_cut.wav	202943	204388	206170
4	24	1_6	1	1	1217	1	3052	1968	IN	n_alv_cut.wav	211247	212464	215230
4	25	2_4	4	0	0	2	2874	2304	JL	r_dent_trill_cut.wav	220119	0	224437
4	26	1_5	5	2	1448	1	3788	1861	IM	r_dent_cut.wav	230242	231690	234127
4	27	5_4	4	2	1811	1	3082	2011	ML	r_dent_trill_cut.wav	239225	241036	243273
4	28	1_2	1	2	1043	0	2698	2675	IJ	n_alv_cut.wav	247996	249039	252684
4	29	5_8	5	1	1460	1	2398	2350	MP	r_dent_cut.wav	257101	258561	261461
4	30	3_6	3	2	1879	0	3221	2358	KN	n_palat_cut.wav	266706	268585	271105
4	31	2_5	5	1	864	0	1892	1124	JM	r_dent_cut.wav	275013	275877	278155
4	32	4_5	4	1	836	1	3043	1982	LM	r_dent_trill_cut.wav	283222	284058	287245
4	33	3_1	1	2	1477	1	2286	1426	KI	n_alv_cut.wav	291549	293026	295009
4	34	8_3	3	2	1407	1	3332	2563	PK	n_palat_cut.wav	300364	301771	304946
4	35	6_4	4	2	1050	1	2990	1333	NL	r_dent_trill_cut.wav	309960	311010	313316
4	36	7_1	1	2	1706	1	2872	1823	OI	n_alv_cut.wav	318215	319921	322055
4	37	2_4	2	1	1060	1	3162	1421	JL	n_velar_cut.wav	327234	328294	330666
4	38	4_1	1	1	1597	0	2720	1869	LI	n_alv_cut.wav	335397	336994	339292
4	39	2_3	2	1	1414	1	2316	1600	JK	n_velar_cut.wav	343633	345047	347254
4	40	8_5	5	2	1298	1	3271	2260	PM	r_dent_cut.wav	352553	353851	356839
