block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
3	1	5_8	5	1	1474	1	1752	2258	EH	k_asp_cut.wav	6815	8289	11115
3	2	7_4	4	2	1636	1	3282	1211	GD	b_sh_cut.wav	16460	18096	19704
3	3	2_8	2	1	1755	1	3162	1333	BH	k_click_cut.wav	24909	26664	28253
3	4	8_1	1	1	1257	0	3221	2358	HA	g_sl_cut.wav	33519	34776	37900
3	5	2_6	2	1	1327	1	2301	1510	BF	k_click_cut.wav	42217	43544	45763
3	6	3_5	5	2	1294	1	3332	1733	CE	k_asp_cut.wav	51123	52417	54875
3	7	6_4	4	2	1739	1	2516	2304	FD	b_sh_cut.wav	59410	61149	63731
3	8	3_1	1	1	1468	0	3440	1426	CA	g_sl_cut.wav	69187	70655	72631
3	9	7_3	3	1	1071	0	2398	1861	GC	p_cut.wav	77070	78141	80941
3	10	2_3	2	1	1100	1	2872	2175	BC	k_click_cut.wav	85828	86928	90020
3	11	3_4	4	2	1109	1	2608	2260	CD	b_sh_cut.wav	94649	95758	98940
3	12	3_8	3	2	950	0	3569	998	CH	p_cut.wav	104534	105484	107545
3	13	7_1	1	1	1398	0	2316	1600	GA	g_sl_cut.wav	111886	113284	115507
3	14	5_1	5	2	1679	0	2685	2011	EA	k_asp_cut.wav	120219	121898	124256
3	15	2_7	2	1	1007	1	2990	1968	BG	k_click_cut.wav	129271	130278	133262
3	16	1_7	1	2	1012	0	2698	2509	AG	g_sl_cut.wav	137975	138987	142497
3	17	3_1	3	2	1654	0	2720	1982	CA	p_cut.wav	147241	148895	151267
3	18	5_6	5	1	1406	1	2874	1346	EF	k_asp_cut.wav	156160	157566	159538
3	19	4_7	4	1	1348	1	2548	1588	DG	b_sh_cut.wav	164101	165449	167709
3	20	3_2	2	2	1087	1	2097	2350	CB	k_click_cut.wav	171828	172915	176205
3	21	4_8	4	1	1150	1	2274	2482	DH	b_sh_cut.wav	180503	181653	185030
3	22	1_6	1	1	1272	1	3374	2168	AF	g_sl_cut.wav	190420	191692	194601
3	23	4_5	5	1	1499	0	2192	2549	DE	k_asp_cut.wav	198821	200320	203408
3	24	5_1	1	2	1142	1	3271	1823	EA	g_sl_cut.wav	208700	209842	212549
3	25	5_3	3	1	1160	0	2443	1124	EC	p_cut.wav	217010	218170	220153
3	26	2_1	2	1	1558	1	1892	2704	BA	k_click_cut.wav	224068	225626	228790
3	27	1_4	1	2	962	0	3043	1850	AD	g_sl_cut.wav	233859	234821	237732
3	28	8_3	3	2	1090	1	2760	1869	HC	p_cut.wav	242518	243608	246427
3	29	6_5	5	2	1226	1	3057	2016	FE	k_asp_cut.wav	251509	252735	255552
3	30	1_4	4	1	1230	0	2286	1626	AD	b_sh_cut.wav	259858	261088	263517
3	31	8_5	5	2	1374	1	2863	2563	HE	k_asp_cut.wav	268399	269773	273005
3	32	3_2	3	1	1082	1	2873	2675	CB	p_cut.wav	277903	278985	282593
3	33	2_4	4	1	1122	0	3164	1857	BD	b_sh_cut.wav	287776	288898	291660
3	34	7_2	2	1	812	0	3788	1933	GB	k_click_cut.wav	297467	298279	301425
3	35	4_3	4	1	1412	1	3015	2140	DC	b_sh_cut.wav	306454	307866	310610
3	36	1_2	2	2	1076	1	3052	1989	AB	k_click_cut.wav	315682	316758	319685
3	37	3_6	3	1	1199	1	3929	2253	CF	p_cut.wav	325626	326825	329905
3	38	5_3	5	1	1181	1	3082	1421	EC	k_asp_cut.wav	335001	336182	338442
3	39	3_5	3	2	1689	0	4089	1642	CE	p_cut.wav	344542	346231	348210
3	40	1_3	1	1	1338	1	3050	1584	AC	g_sl_cut.wav	353281	354619	356881
