block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
2	1	8_3	3	1	1636	0	2316	2549	hc	u.wav	7376	9012	11954
2	2	1_2	2	1	994	0	3052	2482	ab	a_uml.wav	17027	18021	21541
2	3	7_1	1	2	1238	1	2192	2509	ga	o.wav	25749	26987	30279
2	4	4_5	5	2	1086	1	3569	1989	de	i.wav	35873	36959	39875
2	5	3_2	2	2	1468	1	2286	1426	cb	a_uml.wav	44172	45640	47614
2	6	1_6	1	1	1145	1	2274	1124	af	o.wav	51912	53057	55063
2	7	4_3	4	1	1385	1	1752	2563	dc	a_low.wav	58838	60223	63418
2	8	7_2	2	2	1355	1	2720	1861	gb	a_uml.wav	68162	69517	72067
2	9	5_8	5	2	952	0	3788	1982	eh	i.wav	77870	78822	81877
2	10	6_3	3	2	1892	1	2698	2258	fc	u.wav	86594	88486	90864
2	11	6_2	2	2	814	1	2685	2704	fb	a_uml.wav	95576	96390	100306
2	12	3_5	3	2	1490	0	2863	2140	ce	u.wav	105194	106684	109377
2	13	1_8	1	2	1582	0	2097	1584	ah	o.wav	113495	115077	117106
2	14	3_4	3	1	1481	1	2990	1933	cd	u.wav	122121	123602	126077
2	15	4_6	4	2	1903	0	3164	1211	df	a_low.wav	131256	133159	134511
2	16	4_2	2	2	961	1	3282	2168	db	a_uml.wav	139818	140779	144001
2	17	5_4	4	2	1590	1	3271	1823	ed	a_low.wav	149301	150891	153150
2	18	2_5	5	2	947	1	3374	2175	be	i.wav	158541	159488	162729
2	19	5_3	3	2	1429	1	3043	1333	ec	u.wav	167793	169222	171167
2	20	3_5	5	2	971	1	2301	1642	ce	i.wav	175495	176466	179174
2	21	6_1	1	2	1410	1	2760	2304	fa	o.wav	183954	185364	188298
2	22	4_7	4	1	1696	1	4089	2675	dg	a_low.wav	194403	196099	199105
2	23	3_8	3	0	0	2	3050	1857	ch	u.wav	204173	0	208047
2	24	1_5	1	1	1426	1	2443	2350	ae	o.wav	212509	213935	216895
2	25	2_3	2	1	880	1	1892	1346	bc	a_uml.wav	220811	221691	224176
2	26	5_2	5	1	1371	1	3057	1869	eb	i.wav	229247	230618	233143
2	27	8_2	2	2	777	1	3332	2358	hb	a_uml.wav	238500	239277	242877
2	28	3_1	1	2	1059	1	2874	1968	ca	o.wav	247767	248826	251767
2	29	6_5	5	2	1165	1	3015	2016	fe	i.wav	256797	257962	260828
2	30	1_3	1	1	900	1	3929	1733	ac	o.wav	266777	267677	270537
2	31	4_2	4	2	739	0	2548	1600	db	a_low.wav	275103	275842	278724
2	32	5_7	5	1	822	1	3221	1588	eg	i.wav	283972	284794	287583
2	33	6_4	4	2	1327	1	2516	998	fd	a_low.wav	292120	293447	295135
2	34	2_8	2	1	1126	1	2873	2253	bh	a_uml.wav	300033	301159	304319
2	35	8_4	4	2	1064	1	2872	1421	hd	a_low.wav	309205	310269	312661
2	36	5_6	5	1	1021	1	2608	1510	ef	i.wav	317280	318301	320821
2	37	1_3	3	1	1743	0	2398	1626	ac	u.wav	325247	326990	328901
2	38	1_2	1	1	983	1	3162	2011	ab	o.wav	334082	335065	338104
2	39	3_6	3	1	1184	1	3082	2260	cf	u.wav	343211	344395	347491
2	40	2_4	4	1	875	0	3440	1850	bd	a_low.wav	352956	353831	356823
