subjID,block,trial,vStim1,vStim2,aStim,resp,RT,fb,vStimNassoc,stimOnset,respOnset,feedbackOnset,pe,delta,drift,assoc_active,assoc_inactive
biokurs19-16,1,1,1,3,1,1,1.136,1,3,7953,9089,12539,0.5,0.475064628259937,0.451372802047504,0.5,0.5
biokurs19-16,1,2,7,3,3,1,1.606,0,7,17651,19257,21482,-0.535,0.491691890249035,0.467170850119167,0.535,0.5
biokurs19-16,1,3,4,2,2,1,1.676,0,4,26392,28068,30141,-0.5,0.475064628259937,0.451372802047504,0.5,0.5
biokurs19-16,1,4,3,8,3,1,1.392,1,8,36249,37641,40579,0.42755,0.509483060577369,0.484074761555845,0.57245,0.5
biokurs19-16,1,5,5,7,5,2,1.454,0,7,45628,47082,49612,-0.5,0.491691890249035,0.467170850119167,0.5,0.535
biokurs19-16,1,6,6,2,2,2,1.404,1,6,54958,56362,58577,0.465,0.491691890249035,0.467170850119167,0.535,0.5
biokurs19-16,1,7,2,4,4,2,1.65,1,2,64060,65710,68061,0.465,0.523782505887993,0.497661082897475,0.535,0.56755
biokurs19-16,1,8,2,6,2,1,1.397,1,6,72943,74340,76179,0.3927215,0.542656110971818,0.515593447263619,0.6072785,0.535
biokurs19-16,1,9,6,1,1,2,1.386,1,6,80505,81891,84399,0.465,0.526110322566467,0.499872809627508,0.535,0.57245
biokurs19-16,1,10,5,8,5,2,1.509,0,8,89792,91301,93979,-0.535,0.508319152238132,0.482968898190828,0.535,0.535
biokurs19-16,1,11,6,4,4,2,1.465,1,6,99788,101253,103455,0.43245,0.560610228467646,0.532652179571401,0.56755,0.6125215
biokurs19-16,1,12,2,7,2,1,1.703,1,7,108348,110051,112550,0.365230995,0.571179231160182,0.542694098241816,0.634769005,0.56755
biokurs19-16,1,13,8,3,3,2,0.993,1,8,116675,117668,120713,0.3976215,0.555791647943205,0.528073905240232,0.6023785,0.56755
biokurs19-16,1,14,1,7,1,1,1.037,1,7,125024,126061,128386,0.43245,0.558119464621679,0.530285631970265,0.56755,0.6072785
biokurs19-16,1,15,4,8,4,1,1.148,1,8,133452,134600,137400,0.4021785,0.57250038351605,0.543949363747447,0.5978215,0.6072785
biokurs19-16,1,16,3,7,3,1,1.213,1,7,142457,143670,146068,0.369787995,0.608082724172719,0.577757186620805,0.630212005,0.649787995
biokurs19-16,1,17,1,2,2,2,1.133,1,1,150487,151620,153849,0.33966482535,0.59770573293536,0.567897703651539,0.66033517465,0.5978215
