subjID,block,trial,vStim1,vStim2,aStim,resp,RT,fb,vStimNassoc,stimOnset,respOnset,feedbackOnset,pe,delta,drift,assoc_active,assoc_inactive
biokurs19-04,1,1,1,3,1,1,1.244,1,3,8114,9358,11336,0.5,0.27101161323459,0.14689458901603,0.5,0.5
biokurs19-04,1,2,7,3,3,1,1.444,0,7,16819,18263,20420,-0.535,0.2804970196978,0.15203589963159,0.535,0.5
biokurs19-04,1,3,4,2,2,1,1.211,0,4,24780,25991,28658,-0.5,0.27101161323459,0.14689458901603,0.5,0.5
biokurs19-04,1,4,3,8,3,1,1.227,1,8,33551,34778,37823,0.42755,0.290646404613436,0.157537101990241,0.57245,0.5
biokurs19-04,1,5,6,2,2,1,1.693,0,6,50978,52671,54875,-0.535,0.2804970196978,0.15203589963159,0.535,0.5
biokurs19-04,1,6,2,4,4,2,1.157,1,2,59360,60517,64054,0.465,0.300131811076646,0.162678412605802,0.535,0.57245
biokurs19-04,1,7,2,6,2,1,1.348,1,6,68374,69722,72751,0.3874785,0.310991652936376,0.168564699129558,0.6125215,0.535
biokurs19-04,1,8,6,1,1,1,0.939,0,6,77818,78757,81656,-0.535,0.300131811076646,0.162678412605802,0.535,0.57245
biokurs19-04,1,9,5,8,5,2,1.501,0,8,86755,88256,90636,-0.5,0.2804970196978,0.15203589963159,0.5,0.535
biokurs19-04,1,10,6,4,4,1,0.82,0,6,95349,96169,98783,-0.56755,0.317064210154124,0.17185616618564,0.56755,0.6023785
biokurs19-04,1,11,2,7,2,1,1.199,1,7,103665,104864,107986,0.360355005,0.318342435072887,0.172548993780261,0.639644995,0.535
biokurs19-04,1,12,8,3,3,1,1.448,0,8,112610,114058,116810,-0.6023785,0.317064210154124,0.17185616618564,0.6023785,0.56755
biokurs19-04,1,13,1,7,1,1,1.334,1,7,122109,123443,126395,0.42755,0.310281195992282,0.168179614964452,0.57245,0.57245
biokurs19-04,1,14,4,8,4,1,1.052,1,8,130517,131569,134560,0.3927215,0.326596095109004,0.177022669223217,0.6072785,0.5978215
biokurs19-04,1,15,3,7,3,1,0.881,1,7,139862,140743,143860,0.355455005,0.340679618753101,0.184656266148846,0.644544995,0.6125215
biokurs19-04,1,16,1,2,2,1,1.118,0,1,149807,150925,153801,-0.66486984535,0.343439018442168,0.186151924871432,0.66486984535,0.6023785
