block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
1	1	1_3	1	1	1186	1	2097	2675	02	d_sh_retr_cut.wav	7146	8332	11835
1	2	7_3	3	1	944	0	3929	2704	62	t_sl_cut.wav	17783	18727	22513
1	3	4_2	2	2	1217	1	2398	2253	31	s_dent_cut.wav	26937	28154	31200
1	4	3_8	3	1	1222	1	2316	1869	27	t_sl_cut.wav	35530	36752	39421
1	5	5_7	5	1	1248	1	3043	1600	46	s_palat_cut.wav	44489	45737	48130
1	6	6_2	2	2	1203	1	2760	1861	51	s_dent_cut.wav	52917	54120	56817
1	7	2_4	4	2	1435	1	2872	2509	13	s_alv_cut.wav	61704	63139	66248
1	8	2_6	2	1	1148	1	2873	1933	15	s_dent_cut.wav	71146	72294	75112
1	9	6_1	1	1	1461	0	3050	1642	50	d_sh_retr_cut.wav	80176	81637	83834
1	10	5_8	5	2	1772	0	2286	2549	47	s_palat_cut.wav	88141	89913	92724
1	11	6_4	4	2	1227	1	1752	2258	53	s_alv_cut.wav	96496	97723	100770
1	12	2_7	2	1	827	1	3221	1588	16	s_dent_cut.wav	106018	106845	109647
1	13	8_3	3	1	1290	0	2874	1346	72	t_sl_cut.wav	114543	115833	117903
1	14	1_7	1	1	1565	1	3374	1982	06	d_sh_retr_cut.wav	123292	124857	127286
1	15	4_8	4	1	1565	1	3162	1421	37	s_alv_cut.wav	132466	134031	135898
1	16	3_7	3	2	1253	0	3788	1850	26	t_sl_cut.wav	141697	142950	145572
1	17	1_2	2	2	1017	1	2685	1510	01	s_dent_cut.wav	150283	151300	153836
1	18	8_1	1	2	999	1	3015	2175	70	d_sh_retr_cut.wav	158880	159879	163070
1	19	5_3	5	1	1560	1	2698	1333	42	s_palat_cut.wav	167789	169349	171135
1	20	5_4	4	2	824	1	2516	1857	43	s_alv_cut.wav	175679	176503	179552
1	21	4_1	1	2	984	1	3569	1968	30	d_sh_retr_cut.wav	185141	186125	189139
1	22	2_3	2	2	1020	0	3282	2260	12	s_dent_cut.wav	194436	195456	198711
1	23	3_4	3	1	1374	1	3332	1584	23	t_sl_cut.wav	204068	205442	207671
1	24	6_5	5	1	1663	0	3057	1426	54	s_palat_cut.wav	212753	214416	216206
1	25	8_4	4	2	1128	1	3052	2482	73	s_alv_cut.wav	221282	222410	225778
1	26	3_2	3	1	1729	1	4089	2140	21	t_sl_cut.wav	231883	233612	236049
1	27	4_5	5	2	1848	1	3271	2016	34	s_palat_cut.wav	241341	243189	245383
1	28	7_1	1	2	922	1	2192	998	60	d_sh_retr_cut.wav	249595	250517	252614
1	29	2_8	2	1	1135	1	2720	2011	17	s_dent_cut.wav	257359	258494	261414
1	30	4_6	4	1	1102	1	1892	2358	35	s_alv_cut.wav	265331	266433	269726
1	31	3_2	2	2	1103	1	3164	1823	21	s_dent_cut.wav	274905	276008	278773
1	32	1_4	1	1	1003	1	2990	2350	03	d_sh_retr_cut.wav	283780	284783	288153
1	33	1_5	5	2	1254	1	2443	2168	04	s_palat_cut.wav	292620	293874	296807
1	34	3_4	4	2	892	1	2548	1733	23	s_alv_cut.wav	301383	302275	305154
1	35	5_2	5	1	867	1	3082	1211	41	s_palat_cut.wav	310255	311122	313486
1	36	1_3	3	1	1172	0	3440	1989	02	t_sl_cut.wav	318951	320123	322957
1	37	8_5	5	2	1179	1	2301	2304	74	s_palat_cut.wav	327270	328449	331592
1	38	1_4	4	2	1090	1	2608	1124	03	s_alv_cut.wav	336217	337307	339355
1	39	3_1	1	2	939	1	2274	2563	20	d_sh_retr_cut.wav	343652	344591	348242
1	40	3_1	3	1	1231	1	2863	1626	20	t_sl_cut.wav	353130	354361	356781
