block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
2	1	8_3	3	1	1084	0	2192	1588	hc	a_uml.wav	7248	8332	10879
2	2	1_2	2	2	1087	1	3162	2350	ab	i.wav	16055	17142	20423
2	3	7_1	1	1	1287	0	2443	2175	ga	o.wav	24890	26177	29084
2	4	4_5	5	2	1267	1	3282	2509	de	a_low.wav	34387	35654	38929
2	5	3_2	2	2	1526	1	3082	2140	cb	i.wav	44036	45562	48196
2	6	1_6	1	1	1374	1	2608	2704	af	o.wav	52825	54199	57542
2	7	4_3	4	1	1558	1	2548	2675	dc	u.wav	62116	63674	66811
2	8	7_2	2	2	960	1	2286	2016	gb	i.wav	71116	72076	75166
2	9	5_8	5	1	1702	1	2990	1733	eh	a_low.wav	80176	81878	83932
2	10	6_3	3	2	1063	1	3043	1869	fc	a_uml.wav	88993	90056	92885
2	11	6_2	2	2	786	1	2516	1584	fb	i.wav	97426	98212	101027
2	12	3_5	3	1	1374	1	3050	1857	ce	a_uml.wav	106103	107477	109976
2	13	1_8	1	1	1314	1	1892	2260	ah	o.wav	113887	115201	118166
2	14	3_4	3	1	893	1	4089	1933	cd	a_uml.wav	124280	125173	128239
2	15	4_6	4	2	1626	0	2698	1823	df	u.wav	132951	134577	136787
2	16	4_2	2	2	865	1	3929	2253	db	i.wav	142733	143598	147012
2	17	5_4	4	1	1417	0	2685	2258	ed	u.wav	151711	153128	155995
2	18	2_5	5	2	1168	1	1752	1850	be	a_low.wav	159774	160942	163641
2	19	5_3	3	1	1179	0	2301	2563	ec	a_uml.wav	167968	169147	172549
2	20	3_5	5	1	1668	0	3052	1982	ce	a_low.wav	177625	179293	181622
2	21	6_1	1	2	1020	1	2097	1333	fa	o.wav	185737	186757	189115
2	22	4_7	4	1	1480	1	3271	1510	dg	u.wav	194414	195894	197968
2	23	3_8	3	1	1178	1	3332	1211	ch	a_uml.wav	203328	204506	206558
2	24	1_5	1	1	878	1	2873	2168	ae	o.wav	211456	212334	215639
2	25	2_3	2	1	770	1	2398	1124	bc	i.wav	220065	220835	223200
2	26	5_2	5	1	1208	1	3057	1861	eb	a_low.wav	228280	229488	232168
2	27	8_2	2	2	636	1	3015	1421	hb	i.wav	237198	237834	240635
2	28	3_1	1	2	841	1	3569	2304	ca	o.wav	246214	247055	250549
2	29	6_5	5	2	1461	1	2863	1626	fe	a_low.wav	255428	256889	259098
2	30	1_3	1	1	741	1	2872	2482	ac	o.wav	263989	264730	268487
2	31	4_2	4	1	1162	1	3440	1642	db	u.wav	273943	275105	277603
2	32	5_7	5	1	1526	1	3164	2358	eg	a_low.wav	282787	284313	287172
2	33	6_4	4	2	1685	1	3221	1989	fd	u.wav	292409	294094	296439
2	34	2_8	2	1	816	1	3788	2011	bh	i.wav	302238	303054	306274
2	35	8_4	4	2	1039	1	2274	1346	hd	u.wav	310573	311612	313947
2	36	5_6	5	1	915	1	2760	1600	ef	a_low.wav	318722	319637	322361
2	37	1_3	3	2	1061	1	2316	1968	ac	a_uml.wav	326704	327765	330694
2	38	1_2	1	1	961	1	2720	1426	ab	o.wav	335428	336389	338881
2	39	3_6	3	1	869	1	3374	998	cf	a_uml.wav	344278	345147	347288
2	40	2_4	4	2	1124	1	2874	2549	bd	u.wav	352187	353311	356751
