block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
3	1	5_8	5	2	1253	0	2874	1642	EH	b_sh_cut.wav	7973	9226	11634
3	2	7_4	4	1	1301	0	2685	2350	GD	k_asp_cut.wav	16375	17676	20751
3	3	2_8	2	2	1257	0	2720	2549	BH	p_cut.wav	25513	26770	30088
3	4	8_1	1	1	1139	0	3929	1982	HA	k_click_cut.wav	36055	37194	40081
3	5	2_6	2	2	1434	0	3057	1588	BF	p_cut.wav	45157	46591	48772
3	6	3_5	5	2	1626	1	2274	1333	CE	b_sh_cut.wav	53067	54693	56428
3	7	6_4	4	1	1645	0	4089	2168	FD	k_asp_cut.wav	62544	64189	66739
3	8	3_1	1	2	1099	1	3271	1733	CA	k_click_cut.wav	72038	73137	75797
3	9	7_3	3	1	975	0	3164	2358	GC	g_sl_cut.wav	80997	81972	85382
3	10	2_3	2	1	1212	1	3332	1861	BC	p_cut.wav	90730	91942	94627
3	11	3_4	4	2	992	1	2516	1968	CD	k_asp_cut.wav	99158	100150	103143
3	12	3_8	3	1	1715	1	2760	1510	CH	g_sl_cut.wav	107918	109633	111468
3	13	7_1	1	2	1154	1	3043	1626	GA	k_click_cut.wav	116539	117693	120188
3	14	5_1	5	1	1547	1	3050	1124	EA	b_sh_cut.wav	125257	126804	128397
3	15	2_7	2	1	1712	1	3569	1426	BG	p_cut.wav	133990	135702	137428
3	16	1_7	1	1	945	1	3162	2016	AG	k_click_cut.wav	142614	143559	146641
3	17	3_1	3	1	1426	1	3015	2258	CA	g_sl_cut.wav	151676	153102	155949
3	18	5_6	5	1	1731	1	1892	2482	EF	b_sh_cut.wav	159868	161599	164369
3	19	4_7	4	1	1199	1	3052	2175	DG	k_asp_cut.wav	169437	170636	173627
3	20	3_2	2	1	1219	0	2698	2704	CB	p_cut.wav	178346	179565	183062
3	21	4_8	4	1	1303	1	2863	1869	DH	k_asp_cut.wav	187951	189254	191845
3	22	1_6	1	1	1178	1	2301	1346	AF	k_click_cut.wav	196171	197349	199536
3	23	4_5	5	1	1351	0	3788	1823	DE	b_sh_cut.wav	205338	206689	209186
3	24	5_1	1	2	940	1	1752	1584	EA	k_click_cut.wav	212956	213896	216556
3	25	5_3	3	2	1776	1	2608	2304	EC	g_sl_cut.wav	221190	222966	225507
3	26	2_1	2	1	1092	1	3440	1989	BA	p_cut.wav	230964	232056	234988
3	27	1_4	1	1	831	1	2872	2260	AD	k_click_cut.wav	239872	240703	244166
3	28	8_3	3	2	1865	1	2873	1600	HC	g_sl_cut.wav	249064	250929	252679
3	29	6_5	5	1	1524	0	3374	1850	FE	b_sh_cut.wav	258080	259604	261960
3	30	1_4	4	2	1323	1	2192	1857	AD	k_asp_cut.wav	266178	267501	270056
3	31	8_5	5	2	1110	1	3221	1421	HE	b_sh_cut.wav	275296	276406	278741
3	32	3_2	3	2	1459	0	2316	1933	CB	g_sl_cut.wav	283067	284526	287021
3	33	2_4	4	2	1002	1	2097	2509	BD	k_asp_cut.wav	291133	292135	295669
3	34	7_2	2	2	1099	1	2990	2253	GB	p_cut.wav	300684	301783	304959
3	35	4_3	4	1	1535	1	3082	2563	DC	k_asp_cut.wav	310056	311591	314656
3	36	1_2	2	2	1667	1	2443	998	AB	p_cut.wav	319123	320790	322140
3	37	3_6	3	2	1270	0	3282	2140	CF	g_sl_cut.wav	327447	328717	331620
3	38	5_3	5	1	1112	1	2548	2675	EC	b_sh_cut.wav	336189	337301	340884
3	39	3_5	3	1	1190	1	2398	1211	CE	g_sl_cut.wav	345301	346491	348522
3	40	1_3	1	1	898	1	2286	2011	AC	k_click_cut.wav	352833	353731	356860
