subjID	block	trial	vStim	aStim	match	resp	result	RT	fb	vFile	aFile	iti	feedJitter	stimOnset	respOnset	feedbackOnset	subjID
2	3	9	3	3	1	2	1	1.041	1	Ⴇ	DEU_l_1.wav	NA	NA	NA	NA	NA	NA
2	3	10	1	3	0	1	1	0.872	1	Ⴢ	DEU_l_1.wav	NA	NA	NA	NA	NA	NA
2	3	11	1	1	1	2	1	0.91	1	Ⴢ	DEU_g.wav	NA	NA	NA	NA	NA	NA
2	3	12	1	1	1	2	1	0.893	1	Ⴢ	DEU_g.wav	NA	NA	NA	NA	NA	NA
2	3	13	1	1	1	2	1	0.731	1	Ⴢ	DEU_g.wav	NA	NA	NA	NA	NA	NA
2	3	14	1	3	0	1	1	1.008	1	Ⴢ	DEU_l_1.wav	NA	NA	NA	NA	NA	NA
2	3	15	1	1	1	2	1	0.807	1	Ⴢ	DEU_g.wav	NA	NA	NA	NA	NA	NA
2	3	16	3	3	1	2	1	1.511	1	Ⴇ	DEU_l_1.wav	NA	NA	NA	NA	NA	NA
2	3	17	2	1	0	1	1	0.732	1	Ⴊ	DEU_g.wav	NA	NA	NA	NA	NA	NA
2	3	18	3	2	0	1	1	0.817	1	Ⴇ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
2	3	19	3	2	0	1	1	0.618	1	Ⴇ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
2	3	20	2	2	1	2	1	0.818	1	Ⴊ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
2	3	21	2	2	1	2	1	0.932	1	Ⴊ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
2	3	22	1	3	0	1	1	0.864	1	Ⴢ	DEU_l_1.wav	NA	NA	NA	NA	NA	NA
2	3	23	3	2	0	1	1	0.819	1	Ⴇ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
2	3	24	2	2	1	2	1	0.735	1	Ⴊ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
2	3	25	3	3	1	2	1	0.945	1	Ⴇ	DEU_l_1.wav	NA	NA	NA	NA	NA	NA
2	3	26	2	1	0	1	1	0.668	1	Ⴊ	DEU_g.wav	NA	NA	NA	NA	NA	NA
2	3	27	1	3	0	1	1	0.787	1	Ⴢ	DEU_l_1.wav	NA	NA	NA	NA	NA	NA
2	3	28	3	3	1	2	1	0.921	1	Ⴇ	DEU_l_1.wav	NA	NA	NA	NA	NA	NA
2	3	29	2	2	1	2	1	0.786	1	Ⴊ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
2	3	30	1	1	1	2	1	0.783	1	Ⴢ	DEU_g.wav	NA	NA	NA	NA	NA	NA
2	3	31	2	1	0	1	1	0.75	1	Ⴊ	DEU_g.wav	NA	NA	NA	NA	NA	NA
2	3	32	1	3	0	1	1	0.775	1	Ⴢ	DEU_l_1.wav	NA	NA	NA	NA	NA	NA
2	3	33	1	1	1	2	1	0.756	1	Ⴢ	DEU_g.wav	NA	NA	NA	NA	NA	NA
2	3	34	2	1	0	1	1	0.685	1	Ⴊ	DEU_g.wav	NA	NA	NA	NA	NA	NA
2	3	35	2	2	1	2	1	0.738	1	Ⴊ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
2	3	36	2	1	0	1	1	0.654	1	Ⴊ	DEU_g.wav	NA	NA	NA	NA	NA	NA
2	3	37	3	3	1	2	1	0.964	1	Ⴇ	DEU_l_1.wav	NA	NA	NA	NA	NA	NA
2	3	38	1	1	1	2	1	0.712	1	Ⴢ	DEU_g.wav	NA	NA	NA	NA	NA	NA
2	3	39	2	2	1	2	1	0.703	1	Ⴊ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
2	3	40	3	2	0	1	1	1.086	1	Ⴇ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
2	3	41	1	3	0	1	1	0.803	1	Ⴢ	DEU_l_1.wav	NA	NA	NA	NA	NA	NA
2	3	42	2	2	1	2	1	0.829	1	Ⴊ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
2	3	43	1	3	0	1	1	0.769	1	Ⴢ	DEU_l_1.wav	NA	NA	NA	NA	NA	NA
2	3	44	1	1	1	2	1	0.87	1	Ⴢ	DEU_g.wav	NA	NA	NA	NA	NA	NA
2	3	45	3	3	1	2	1	0.78	1	Ⴇ	DEU_l_1.wav	NA	NA	NA	NA	NA	NA
2	3	46	3	3	1	2	1	1.057	1	Ⴇ	DEU_l_1.wav	NA	NA	NA	NA	NA	NA
2	3	47	3	2	0	1	1	0.77	1	Ⴇ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
2	3	48	1	3	0	1	1	1.958	1	Ⴢ	DEU_l_1.wav	NA	NA	NA	NA	NA	NA
3	1	2	1	3	0	1	0	0.794	0	Ⴜ	DEU_f.wav	NA	NA	NA	NA	NA	NA
3	1	3	2	2	1	2	0	1.137	0	Ⴂ	DEU_n.wav	NA	NA	NA	NA	NA	NA
3	1	6	3	2	0	2	1	1.347	1	Ⴁ	DEU_n.wav	NA	NA	NA	NA	NA	NA
3	1	7	1	1	1	2	0	1.498	0	Ⴜ	DEU_p.wav	NA	NA	NA	NA	NA	NA
3	1	8	1	3	0	2	1	1.467	1	Ⴜ	DEU_f.wav	NA	NA	NA	NA	NA	NA
3	1	9	2	2	1	2	0	1.444	0	Ⴂ	DEU_n.wav	NA	NA	NA	NA	NA	NA
3	1	10	2	1	0	1	0	1.648	0	Ⴂ	DEU_p.wav	NA	NA	NA	NA	NA	NA
3	1	12	3	2	0	2	1	1.499	1	Ⴁ	DEU_n.wav	NA	NA	NA	NA	NA	NA
3	1	13	1	1	1	2	0	1.238	0	Ⴜ	DEU_p.wav	NA	NA	NA	NA	NA	NA
3	1	14	1	3	0	2	1	1.348	1	Ⴜ	DEU_f.wav	NA	NA	NA	NA	NA	NA
3	1	17	3	3	1	2	0	1.079	0	Ⴁ	DEU_f.wav	NA	NA	NA	NA	NA	NA
3	1	18	3	2	0	2	1	1.209	1	Ⴁ	DEU_n.wav	NA	NA	NA	NA	NA	NA
3	1	19	1	1	1	2	0	1.841	0	Ⴜ	DEU_p.wav	NA	NA	NA	NA	NA	NA
3	1	20	1	3	0	1	0	1.416	0	Ⴜ	DEU_f.wav	NA	NA	NA	NA	NA	NA
3	1	21	2	2	1	2	0	0.776	0	Ⴂ	DEU_n.wav	NA	NA	NA	NA	NA	NA
3	1	22	2	1	0	2	1	1.626	1	Ⴂ	DEU_p.wav	NA	NA	NA	NA	NA	NA
3	1	23	3	3	1	1	1	1.284	1	Ⴁ	DEU_f.wav	NA	NA	NA	NA	NA	NA
3	1	25	1	1	1	1	1	1.126	1	Ⴜ	DEU_p.wav	NA	NA	NA	NA	NA	NA
3	1	26	1	3	0	1	0	1.576	0	Ⴜ	DEU_f.wav	NA	NA	NA	NA	NA	NA
3	1	27	2	2	1	1	1	1.483	1	Ⴂ	DEU_n.wav	NA	NA	NA	NA	NA	NA
3	1	28	2	1	0	1	0	1.783	0	Ⴂ	DEU_p.wav	NA	NA	NA	NA	NA	NA
3	1	29	3	3	1	1	1	1.385	1	Ⴁ	DEU_f.wav	NA	NA	NA	NA	NA	NA
3	1	30	3	2	0	2	1	0.991	1	Ⴁ	DEU_n.wav	NA	NA	NA	NA	NA	NA
3	1	31	1	1	1	1	1	1.655	1	Ⴜ	DEU_p.wav	NA	NA	NA	NA	NA	NA
3	1	32	1	3	0	2	1	1.296	1	Ⴜ	DEU_f.wav	NA	NA	NA	NA	NA	NA
3	1	33	2	2	1	1	1	1.391	1	Ⴂ	DEU_n.wav	NA	NA	NA	NA	NA	NA
3	1	34	2	1	0	2	1	1.847	1	Ⴂ	DEU_p.wav	NA	NA	NA	NA	NA	NA
3	1	35	3	3	1	1	1	1.51	1	Ⴁ	DEU_f.wav	NA	NA	NA	NA	NA	NA
3	1	36	3	2	0	2	1	1.226	1	Ⴁ	DEU_n.wav	NA	NA	NA	NA	NA	NA
3	1	37	1	1	1	2	0	1.462	0	Ⴜ	DEU_p.wav	NA	NA	NA	NA	NA	NA
3	1	39	2	2	1	1	1	1.182	1	Ⴂ	DEU_n.wav	NA	NA	NA	NA	NA	NA
3	1	40	2	1	0	1	0	1.721	0	Ⴂ	DEU_p.wav	NA	NA	NA	NA	NA	NA
3	1	41	3	3	1	1	1	1.055	1	Ⴁ	DEU_f.wav	NA	NA	NA	NA	NA	NA
3	1	42	3	2	0	2	1	0.995	1	Ⴁ	DEU_n.wav	NA	NA	NA	NA	NA	NA
3	1	43	1	1	1	1	1	1.407	1	Ⴜ	DEU_p.wav	NA	NA	NA	NA	NA	NA
3	1	44	1	3	0	2	1	1.611	1	Ⴜ	DEU_f.wav	NA	NA	NA	NA	NA	NA
3	1	45	2	2	1	1	1	1.204	1	Ⴂ	DEU_n.wav	NA	NA	NA	NA	NA	NA
3	1	46	2	1	0	1	0	1.147	0	Ⴂ	DEU_p.wav	NA	NA	NA	NA	NA	NA
3	1	47	3	3	1	1	1	0.939	1	Ⴁ	DEU_f.wav	NA	NA	NA	NA	NA	NA
3	1	48	3	2	0	2	1	0.924	1	Ⴁ	DEU_n.wav	NA	NA	NA	NA	NA	NA
3	2	1	1	3	0	2	1	1.505	1	Ⴃ	DEU_g.wav	NA	NA	NA	NA	NA	NA
3	2	2	1	3	0	1	0	0.648	0	Ⴃ	DEU_g.wav	NA	NA	NA	NA	NA	NA
3	2	3	3	3	1	1	1	0.845	1	Ⴡ	DEU_g.wav	NA	NA	NA	NA	NA	NA
3	2	4	3	3	1	1	1	0.868	1	Ⴡ	DEU_g.wav	NA	NA	NA	NA	NA	NA
3	2	5	3	2	0	2	1	1.437	1	Ⴡ	DEU_r_1.wav	NA	NA	NA	NA	NA	NA
3	2	6	3	2	0	2	1	0.886	1	Ⴡ	DEU_r_1.wav	NA	NA	NA	NA	NA	NA
3	2	7	1	3	0	2	1	0.643	1	Ⴃ	DEU_g.wav	NA	NA	NA	NA	NA	NA
3	2	8	1	1	1	1	1	0.941	1	Ⴃ	DEU_u_short_1.wav	NA	NA	NA	NA	NA	NA
3	2	9	2	1	0	2	1	1.174	1	Ⴟ	DEU_u_short_1.wav	NA	NA	NA	NA	NA	NA
3	2	10	2	1	0	2	1	0.927	1	Ⴟ	DEU_u_short_1.wav	NA	NA	NA	NA	NA	NA
3	2	11	2	1	0	2	1	0.654	1	Ⴟ	DEU_u_short_1.wav	NA	NA	NA	NA	NA	NA
3	2	12	1	1	1	1	1	0.925	1	Ⴃ	DEU_u_short_1.wav	NA	NA	NA	NA	NA	NA
3	2	13	3	2	0	2	1	0.847	1	Ⴡ	DEU_r_1.wav	NA	NA	NA	NA	NA	NA
3	2	14	3	3	1	1	1	1.004	1	Ⴡ	DEU_g.wav	NA	NA	NA	NA	NA	NA
3	2	15	1	1	1	1	1	0.852	1	Ⴃ	DEU_u_short_1.wav	NA	NA	NA	NA	NA	NA
3	2	16	2	2	1	1	1	0.982	1	Ⴟ	DEU_r_1.wav	NA	NA	NA	NA	NA	NA
3	2	17	3	2	0	2	1	0.878	1	Ⴡ	DEU_r_1.wav	NA	NA	NA	NA	NA	NA
3	2	18	2	1	0	2	1	0.844	1	Ⴟ	DEU_u_short_1.wav	NA	NA	NA	NA	NA	NA
3	2	19	3	2	0	2	1	0.691	1	Ⴡ	DEU_r_1.wav	NA	NA	NA	NA	NA	NA
3	2	20	2	2	1	1	1	0.926	1	Ⴟ	DEU_r_1.wav	NA	NA	NA	NA	NA	NA
3	2	21	1	3	0	2	1	0.665	1	Ⴃ	DEU_g.wav	NA	NA	NA	NA	NA	NA
3	2	22	3	2	0	2	1	0.958	1	Ⴡ	DEU_r_1.wav	NA	NA	NA	NA	NA	NA
3	2	23	1	3	0	2	1	0.78	1	Ⴃ	DEU_g.wav	NA	NA	NA	NA	NA	NA
3	2	24	1	1	1	1	1	0.815	1	Ⴃ	DEU_u_short_1.wav	NA	NA	NA	NA	NA	NA
3	2	25	1	1	1	1	1	0.755	1	Ⴃ	DEU_u_short_1.wav	NA	NA	NA	NA	NA	NA
3	2	26	2	2	1	1	1	1.017	1	Ⴟ	DEU_r_1.wav	NA	NA	NA	NA	NA	NA
3	2	27	3	3	1	1	1	0.755	1	Ⴡ	DEU_g.wav	NA	NA	NA	NA	NA	NA
3	2	28	1	3	0	2	1	0.836	1	Ⴃ	DEU_g.wav	NA	NA	NA	NA	NA	NA
3	2	29	3	2	0	2	1	0.821	1	Ⴡ	DEU_r_1.wav	NA	NA	NA	NA	NA	NA
3	2	30	3	3	1	1	1	0.824	1	Ⴡ	DEU_g.wav	NA	NA	NA	NA	NA	NA
3	2	31	2	2	1	1	1	1.065	1	Ⴟ	DEU_r_1.wav	NA	NA	NA	NA	NA	NA
3	2	32	1	1	1	1	1	0.817	1	Ⴃ	DEU_u_short_1.wav	NA	NA	NA	NA	NA	NA
3	2	33	2	1	0	2	1	1.246	1	Ⴟ	DEU_u_short_1.wav	NA	NA	NA	NA	NA	NA
3	2	34	1	3	0	2	1	1.061	1	Ⴃ	DEU_g.wav	NA	NA	NA	NA	NA	NA
3	2	35	2	2	1	1	1	0.913	1	Ⴟ	DEU_r_1.wav	NA	NA	NA	NA	NA	NA
3	2	36	2	2	1	1	1	1.359	1	Ⴟ	DEU_r_1.wav	NA	NA	NA	NA	NA	NA
3	2	37	2	2	1	1	1	1.728	1	Ⴟ	DEU_r_1.wav	NA	NA	NA	NA	NA	NA
3	2	38	1	1	1	1	1	0.796	1	Ⴃ	DEU_u_short_1.wav	NA	NA	NA	NA	NA	NA
3	2	39	2	1	0	2	1	1.116	1	Ⴟ	DEU_u_short_1.wav	NA	NA	NA	NA	NA	NA
3	2	40	3	3	1	1	1	0.797	1	Ⴡ	DEU_g.wav	NA	NA	NA	NA	NA	NA
3	2	41	2	2	1	1	1	1.021	1	Ⴟ	DEU_r_1.wav	NA	NA	NA	NA	NA	NA
3	2	42	3	2	0	2	1	1.03	1	Ⴡ	DEU_r_1.wav	NA	NA	NA	NA	NA	NA
3	2	43	1	1	1	1	1	1.315	1	Ⴃ	DEU_u_short_1.wav	NA	NA	NA	NA	NA	NA
3	2	44	3	3	1	1	1	0.843	1	Ⴡ	DEU_g.wav	NA	NA	NA	NA	NA	NA
3	2	45	3	3	1	1	1	0.795	1	Ⴡ	DEU_g.wav	NA	NA	NA	NA	NA	NA
3	2	46	1	3	0	2	1	0.922	1	Ⴃ	DEU_g.wav	NA	NA	NA	NA	NA	NA
3	2	47	2	1	0	1	0	1.561	0	Ⴟ	DEU_u_short_1.wav	NA	NA	NA	NA	NA	NA
3	2	48	2	1	0	2	1	0.589	1	Ⴟ	DEU_u_short_1.wav	NA	NA	NA	NA	NA	NA
3	3	1	2	2	1	2	0	1.394	0	Ⴊ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
3	3	2	1	1	1	2	0	1.888	0	Ⴇ	DEU_e_1.wav	NA	NA	NA	NA	NA	NA
3	3	3	2	2	1	1	1	1.81	1	Ⴊ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
3	3	4	3	3	1	2	0	1.876	0	Ⴢ	DEU_a_short.wav	NA	NA	NA	NA	NA	NA
3	3	5	3	2	0	2	1	1.132	1	Ⴢ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
3	3	6	1	3	0	2	1	1.039	1	Ⴇ	DEU_a_short.wav	NA	NA	NA	NA	NA	NA
3	3	7	2	2	1	1	1	1.298	1	Ⴊ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
3	3	8	3	2	0	2	1	1.477	1	Ⴢ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
3	3	9	3	2	0	2	1	0.846	1	Ⴢ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
3	3	10	2	1	0	2	1	1.296	1	Ⴊ	DEU_e_1.wav	NA	NA	NA	NA	NA	NA
3	3	11	3	3	1	1	1	0.95	1	Ⴢ	DEU_a_short.wav	NA	NA	NA	NA	NA	NA
3	3	12	3	2	0	2	1	0.954	1	Ⴢ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
3	3	13	2	1	0	2	1	1.468	1	Ⴊ	DEU_e_1.wav	NA	NA	NA	NA	NA	NA
3	3	14	1	3	0	2	1	0.79	1	Ⴇ	DEU_a_short.wav	NA	NA	NA	NA	NA	NA
3	3	15	1	3	0	2	1	0.783	1	Ⴇ	DEU_a_short.wav	NA	NA	NA	NA	NA	NA
3	3	16	2	2	1	1	1	1.546	1	Ⴊ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
3	3	17	3	3	1	1	1	0.985	1	Ⴢ	DEU_a_short.wav	NA	NA	NA	NA	NA	NA
3	3	18	2	1	0	2	1	1.375	1	Ⴊ	DEU_e_1.wav	NA	NA	NA	NA	NA	NA
3	3	19	2	1	0	2	1	0.966	1	Ⴊ	DEU_e_1.wav	NA	NA	NA	NA	NA	NA
3	3	20	1	1	1	1	1	0.979	1	Ⴇ	DEU_e_1.wav	NA	NA	NA	NA	NA	NA
3	3	21	1	3	0	2	1	0.775	1	Ⴇ	DEU_a_short.wav	NA	NA	NA	NA	NA	NA
3	3	22	2	2	1	1	1	1.101	1	Ⴊ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
3	3	23	3	3	1	1	1	1.383	1	Ⴢ	DEU_a_short.wav	NA	NA	NA	NA	NA	NA
3	3	24	3	3	1	1	1	0.937	1	Ⴢ	DEU_a_short.wav	NA	NA	NA	NA	NA	NA
3	3	25	2	2	1	1	1	1.297	1	Ⴊ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
3	3	26	3	3	1	1	1	0.978	1	Ⴢ	DEU_a_short.wav	NA	NA	NA	NA	NA	NA
3	3	27	3	2	0	2	1	1.033	1	Ⴢ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
3	3	28	2	2	1	1	1	1.346	1	Ⴊ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
3	3	29	1	3	0	2	1	0.879	1	Ⴇ	DEU_a_short.wav	NA	NA	NA	NA	NA	NA
3	3	30	2	2	1	1	1	0.979	1	Ⴊ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
3	3	31	3	2	0	2	1	1.001	1	Ⴢ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
3	3	32	3	3	1	1	1	1.018	1	Ⴢ	DEU_a_short.wav	NA	NA	NA	NA	NA	NA
3	3	33	1	3	0	2	1	0.748	1	Ⴇ	DEU_a_short.wav	NA	NA	NA	NA	NA	NA
3	3	34	1	3	0	2	1	0.654	1	Ⴇ	DEU_a_short.wav	NA	NA	NA	NA	NA	NA
3	3	35	2	1	0	2	1	1.356	1	Ⴊ	DEU_e_1.wav	NA	NA	NA	NA	NA	NA
3	3	36	1	1	1	1	1	0.861	1	Ⴇ	DEU_e_1.wav	NA	NA	NA	NA	NA	NA
3	3	37	3	2	0	2	1	1.087	1	Ⴢ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
3	3	38	1	1	1	1	1	1.124	1	Ⴇ	DEU_e_1.wav	NA	NA	NA	NA	NA	NA
3	3	39	1	1	1	1	1	0.943	1	Ⴇ	DEU_e_1.wav	NA	NA	NA	NA	NA	NA
3	3	40	3	2	0	2	1	0.919	1	Ⴢ	DEU_i_1.wav	NA	NA	NA	NA	NA	NA
3	3	41	1	1	1	1	1	1.051	1	Ⴇ	DEU_e_1.wav	NA	NA	NA	NA	NA	NA
3	3	42	1	1	1	1	1	1.5	1	Ⴇ	DEU_e_1.wav	NA	NA	NA	NA	NA	NA
3	3	43	1	1	1	1	1	0.874	1	Ⴇ	DEU_e_1.wav	NA	NA	NA	NA	NA	NA
3	3	44	3	3	1	1	1	1.433	1	Ⴢ	DEU_a_short.wav	NA	NA	NA	NA	NA	NA
3	3	45	1	3	0	2	1	1.245	1	Ⴇ	DEU_a_short.wav	NA	NA	NA	NA	NA	NA
3	3	46	2	1	0	2	1	1.008	1	Ⴊ	DEU_e_1.wav	NA	NA	NA	NA	NA	NA
3	3	47	2	1	0	2	1	1.538	1	Ⴊ	DEU_e_1.wav	NA	NA	NA	NA	NA	NA
3	3	48	2	1	0	2	1	1.235	1	Ⴊ	DEU_e_1.wav	NA	NA	NA	NA	NA	NA
4	1	1	1	1	1	2	1	1.738	1	Ⴂ	DEU_p.wav	NA	NA	NA	NA	NA	NA
4	1	2	1	3	0	1	1	0.935	1	Ⴂ	DEU_f.wav	NA	NA	NA	NA	NA	NA
4	1	3	2	2	1	2	1	1.493	1	Ⴁ	DEU_u_short_1.wav	NA	NA	NA	NA	NA	NA
4	1	4	2	1	0	2	0	1.32	0	Ⴁ	DEU_p.wav	NA	NA	NA	NA	NA	NA
4	1	5	3	3	1	1	0	1.398	0	Ⴜ	DEU_f.wav	NA	NA	NA	NA	NA	NA
4	1	6	3	2	0	2	0	1.251	0	Ⴜ	DEU_u_short_1.wav	NA	NA	NA	NA	NA	NA
4	1	7	1	1	1	1	0	1.154	0	Ⴂ	DEU_p.wav	NA	NA	NA	NA	NA	NA
4	1	8	1	3	0	1	1	1.672	1	Ⴂ	DEU_f.wav	NA	NA	NA	NA	NA	NA
4	1	9	2	2	1	1	0	1.21	0	Ⴁ	DEU_u_short_1.wav	NA	NA	NA	NA	NA	NA
4	1	11	3	3	1	2	1	1.276	1	Ⴜ	DEU_f.wav	NA	NA	NA	NA	NA	NA
4	1	12	3	2	0	2	0	1.329	0	Ⴜ	DEU_u_short_1.wav	NA	NA	NA	NA	NA	NA
4	1	13	1	1	1	2	1	1.782	1	Ⴂ	DEU_p.wav	NA	NA	NA	NA	NA	NA
4	1	14	1	3	0	1	1	1.932	1	Ⴂ	DEU_f.wav	NA	NA	NA	NA	NA	NA
4	1	15	2	2	1	2	1	1.452	1	Ⴁ	DEU_u_short_1.wav	NA	NA	NA	NA	NA	NA
4	1	16	2	1	0	1	1	1.634	1	Ⴁ	DEU_p.wav	NA	NA	NA	NA	NA	NA
4	1	17	3	3	1	2	1	1.103	1	Ⴜ	DEU_f.wav	NA	NA	NA	NA	NA	NA
4	1	18	3	2	0	1	1	1.121	1	Ⴜ	DEU_u_short_1.wav	NA	NA	NA	NA	NA	NA
4	1	19	1	1	1	2	1	1.377	1	Ⴂ	DEU_p.wav	NA	NA	NA	NA	NA	NA
4	1	20	1	3	0	1	1	0.917	1	Ⴂ	DEU_f.wav	NA	NA	NA	NA	NA	NA
4	1	21	2	2	1	1	0	1.165	0	Ⴁ	DEU_u_short_1.wav	NA	NA	NA	NA	NA	NA
4	1	22	2	1	0	1	1	1.56	1	Ⴁ	DEU_p.wav	NA	NA	NA	NA	NA	NA
4	1	23	3	3	1	2	1	1.778	1	Ⴜ	DEU_f.wav	NA	NA	NA	NA	NA	NA
4	1	24	3	2	0	2	0	1.418	0	Ⴜ	DEU_u_short_1.wav	NA	NA	NA	NA	NA	NA
4	1	25	1	1	1	2	1	1.428	1	Ⴂ	DEU_p.wav	NA	NA	NA	NA	NA	NA
4	1	26	1	3	0	1	1	0.768	1	Ⴂ	DEU_f.wav	NA	NA	NA	NA	NA	NA
4	1	27	2	2	1	2	1	1.351	1	Ⴁ	DEU_u_short_1.wav	NA	NA	NA	NA	NA	NA
4	1	28	2	1	0	1	1	0.841	1	Ⴁ	DEU_p.wav	NA	NA	NA	NA	NA	NA
4	1	29	3	3	1	2	1	1.496	1	Ⴜ	DEU_f.wav	NA	NA	NA	NA	NA	NA
4	1	30	3	2	0	1	1	1.044	1	Ⴜ	DEU_u_short_1.wav	NA	NA	NA	NA	NA	NA
4	1	31	1	1	1	2	1	1.017	1	Ⴂ	DEU_p.wav	NA	NA	NA	NA	NA	NA
4	1	32	1	3	0	1	1	1.227	1	Ⴂ	DEU_f.wav	NA	NA	NA	NA	NA	NA
4	1	33	2	2	1	2	1	1.187	1	Ⴁ	DEU_u_short_1.wav	NA	NA	NA	NA	NA	NA
4	1	35	3	3	1	2	1	1.048	1	Ⴜ	DEU_f.wav	NA	NA	NA	NA	NA	NA
4	1	36	3	2	0	1	1	1.199	1	Ⴜ	DEU_u_short_1.wav	NA	NA	NA	NA	NA	NA
4	1	37	1	1	1	2	1	1.154	1	Ⴂ	DEU_p.wav	NA	NA	NA	NA	NA	NA
4	1	38	1	3	0	1	1	0.75	1	Ⴂ	DEU_f.wav	NA	NA	NA	NA	NA	NA
4	1	39	2	2	1	2	1	1.229	1	Ⴁ	DEU_u_short_1.wav	NA	NA	NA	NA	NA	NA
4	1	40	2	1	0	2	0	1.263	0	Ⴁ	DEU_p.wav	NA	NA	NA	NA	NA	NA
4	1	41	3	3	1	2	1	1.766	1	Ⴜ	DEU_f.wav	NA	NA	NA	NA	NA	NA
4	1	42	3	2	0	2	0	1.34	0	Ⴜ	DEU_u_short_1.wav	NA	NA	NA	NA	NA	NA
4	1	43	1	1	1	2	1	1.462	1	Ⴂ	DEU_p.wav	NA	NA	NA	NA	NA	NA
4	1	44	1	3	0	1	1	0.819	1	Ⴂ	DEU_f.wav	NA	NA	NA	NA	NA	NA
4	1	45	2	2	1	2	1	1.438	1	Ⴁ	DEU_u_short_1.wav	NA	NA	NA	NA	NA	NA
4	1	47	3	3	1	2	1	1.058	1	Ⴜ	DEU_f.wav	NA	NA	NA	NA	NA	NA
4	1	48	3	2	0	1	1	1.158	1	Ⴜ	DEU_u_short_1.wav	NA	NA	NA	NA	NA	NA
4	2	1	3	3	1	1	0	1.057	0	Ⴟ	DEU_g.wav	NA	NA	NA	NA	NA	NA
4	2	2	3	2	0	1	1	1.739	1	Ⴟ	DEU_r_1.wav	NA	NA	NA	NA	NA	NA
4	2	3	2	2	1	2	1	1.159	1	Ⴃ	DEU_r_1.wav	NA	NA	NA	NA	NA	NA
4	2	4	2	1	0	1	1	1.096	1	Ⴃ	DEU_n.wav	NA	NA	NA	NA	NA	NA
4	2	5	3	3	1	2	1	1.381	1	Ⴟ	DEU_g.wav	NA	NA	NA	NA	NA	NA
4	2	6	2	1	0	1	1	1.499	1	Ⴃ	DEU_n.wav	NA	NA	NA	NA	NA	NA
4	2	7	3	2	0	1	1	1.015	1	Ⴟ	DEU_r_1.wav	NA	NA	NA	NA	NA	NA
4	2	8	1	3	0	1	1	1.217	1	Ⴡ	DEU_g.wav	NA	NA	NA	NA	NA	NA
4	2	9	3	2	0	1	1	1.05	1	Ⴟ	DEU_r_1.wav	NA	NA	NA	NA	NA	NA
4	2	10	2	1	0	1	1	1.369	1	Ⴃ	DEU_n.wav	NA	NA	NA	NA	NA	NA
4	2	11	1	1	1	1	0	1.463	0	Ⴡ	DEU_n.wav	NA	NA	NA	NA	NA	NA
4	2	12	3	3	1	2	1	1.444	1	Ⴟ	DEU_g.wav	NA	NA	NA	NA	NA	NA
4	2	13	3	2	0	1	1	1.152	1	Ⴟ	DEU_r_1.wav	NA	NA	NA	NA	NA	NA
4	2	14	2	1	0	1	1	1.509	1	Ⴃ	DEU_n.wav	NA	NA	NA	NA	NA	NA
4	2	15	3	2	0	1	1	1.102	1	Ⴟ	DEU_r_1.wav	NA	NA	NA	NA	NA	NA
4	2	16	1	3	0	1	1	1.079	1	Ⴡ	DEU_g.wav	NA	NA	NA	NA	NA	NA
4	2	17	1	1	1	2	1	1.22	1	Ⴡ	DEU_n.wav	NA	NA	NA	NA	NA	NA
4	2	18	2	1	0	1	1	1.248	1	Ⴃ	DEU_n.wav	NA	NA	NA	NA	NA	NA
4	2	20	3	3	1	2	1	1.151	1	Ⴟ	DEU_g.wav	NA	NA	NA	NA	NA	NA
4	2	21	3	3	1	2	1	1.174	1	Ⴟ	DEU_g.wav	NA	NA	NA	NA	NA	NA
4	2	22	2	2	1	2	1	1.223	1	Ⴃ	DEU_r_1.wav	NA	NA	NA	NA	NA	NA
