block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
2	1	8_3	3	1	579	0	2863	2253	hc	a_uml.wav	7920	8499	12186
2	2	1_2	2	2	1611	1	3929	2175	ab	a_low.wav	18129	19740	22330
2	3	7_1	1	1	1326	0	2443	2675	ga	u.wav	26794	28120	31506
2	4	4_5	5	1	1555	0	3374	2011	de	i.wav	36899	38454	40922
2	5	3_2	2	2	1117	1	3050	2140	cb	a_low.wav	45997	47114	50171
2	6	1_6	1	1	1348	1	3282	1421	af	u.wav	55473	56821	58910
2	7	4_3	4	2	1567	0	3052	1124	dc	o.wav	63972	65539	67111
2	8	7_2	2	2	1636	1	2286	1933	gb	a_low.wav	71420	73056	75369
2	9	5_8	5	2	1435	0	1752	2016	eh	i.wav	79135	80570	83185
2	10	6_3	3	1	1023	0	3164	2304	fc	a_uml.wav	88369	89392	92700
2	11	6_2	2	2	1217	1	3332	2258	fb	a_low.wav	98048	99265	102343
2	12	3_5	3	1	1965	1	2274	1426	ce	a_uml.wav	106644	108609	110115
2	13	1_8	1	1	1843	1	3440	1733	ah	u.wav	115579	117422	119329
2	14	3_4	3	0	0	2	2874	2168	cd	a_uml.wav	124222	0	128404
2	15	4_6	4	2	978	0	3271	2482	df	o.wav	133703	134681	138212
2	16	4_2	2	2	888	1	2192	1600	db	a_low.wav	142420	143308	146041
2	17	5_4	4	2	1081	1	2398	1626	ed	o.wav	150466	151547	154102
2	18	2_5	5	2	1122	1	4089	2549	be	i.wav	160210	161332	164785
2	19	5_3	3	2	1256	1	2760	2509	ec	a_uml.wav	169566	170822	174097
2	20	3_5	5	1	1054	0	2548	1850	ce	i.wav	178670	179724	182540
2	21	6_1	1	0	0	2	3015	1642	fa	u.wav	187581	0	191239
2	22	4_7	4	2	1076	0	2720	1857	dg	o.wav	195979	197055	199863
2	23	3_8	3	1	1115	1	2316	2350	ch	a_uml.wav	204198	205313	208569
2	24	1_5	1	1	1403	1	3569	2563	ae	u.wav	214162	215565	218738
2	25	2_3	2	1	816	1	2872	1333	bc	a_low.wav	223634	224450	226983
2	26	5_2	5	1	1300	1	3043	1823	eb	i.wav	232054	233354	235918
2	27	8_2	2	2	1786	1	3221	1211	hb	a_low.wav	241157	242943	244391
2	28	3_1	1	2	1265	1	1892	2704	ca	u.wav	248308	249573	253030
2	29	6_5	5	2	1891	1	2516	1510	fe	i.wav	257572	259463	261116
2	30	1_3	1	1	934	1	3082	1584	ac	u.wav	266227	267161	269848
2	31	4_2	4	1	1494	1	3162	1989	db	o.wav	275036	276530	279053
2	32	5_7	5	1	1335	1	2097	1982	eg	i.wav	283162	284497	287171
2	33	6_4	4	2	1087	1	2873	998	fd	o.wav	292062	293149	295076
2	34	2_8	2	1	1511	1	2698	1588	bh	a_low.wav	299799	301310	303417
2	35	8_4	4	2	847	1	3057	2358	hd	o.wav	308495	309342	312898
2	36	5_6	5	1	953	1	2301	1861	ef	i.wav	317215	318168	321095
2	37	1_3	3	2	1417	1	2990	1968	ac	a_uml.wav	326100	327517	330091
2	38	1_2	1	2	1123	0	2608	2260	ab	u.wav	334713	335836	338987
2	39	3_6	3	1	1426	1	3788	1869	cf	a_uml.wav	344800	346226	348694
2	40	2_4	4	2	1264	1	2685	1346	bd	o.wav	353404	354668	356776
