block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
2	1	1_3	3	2	1779	1	2067	1396	df	norm_f.wav	16617	18396	20048
2	2	3_1	3	1	1347	1	2128	974	fd	norm_f.wav	24216	25563	27227
2	3	3_2	2	2	1386	1	2776	2689	fe	norm_e.wav	32048	33434	36760
2	4	2_3	3	2	973	1	2417	2855	ef	norm_f.wav	41208	42181	46094
2	5	2_1	2	1	1569	1	2662	1588	ed	norm_e.wav	50787	52356	54412
2	6	3_2	2	2	1539	1	2496	2016	fe	norm_e.wav	58939	60478	62991
2	7	2_3	2	1	1031	1	2448	2244	ef	norm_e.wav	67476	68507	71754
2	8	1_3	1	1	1238	1	2516	1019	df	norm_k.wav	76312	77550	79363
2	9	3_2	3	1	1084	1	3185	1463	fe	norm_f.wav	84582	85666	88075
2	10	2_3	2	1	1315	1	1892	1470	ef	norm_e.wav	92007	93322	95517
2	11	1_2	1	1	1053	1	2813	1902	de	norm_k.wav	100362	101415	104300
2	12	2_1	2	1	899	1	1644	2549	ed	norm_e.wav	107978	108877	112565
2	13	1_3	3	2	1245	1	2387	1580	df	norm_f.wav	116989	118234	120597
2	14	3_1	1	2	1021	1	2538	1823	fd	norm_k.wav	125175	126196	129025
2	15	1_2	1	1	1177	1	2659	1901	de	norm_k.wav	133714	134891	137654
2	16	2_1	1	2	988	1	1955	2412	ed	norm_k.wav	141644	142632	146083
2	17	1_3	1	1	1089	1	3058	3454	df	norm_k.wav	151165	152254	156643
2	18	1_2	2	2	1122	1	2122	2140	de	norm_e.wav	160797	161919	164964
2	19	3_1	3	1	1385	1	2068	2677	fd	norm_f.wav	169061	170446	173769
2	20	1_2	2	2	955	1	3054	2480	de	norm_e.wav	178848	179803	183373
2	21	3_1	1	2	1373	1	2656	1861	fd	norm_k.wav	188068	189441	191955
2	22	3_2	3	1	1071	1	3266	2718	fe	norm_f.wav	197246	198317	201997
2	23	2_3	3	2	1055	1	3050	1699	ef	norm_f.wav	207082	208137	210830
2	24	2_1	1	2	1107	1	2542	2062	ed	norm_k.wav	215408	216515	219494
2	25	2_3	3	2	1243	1	2115	1211	ef	norm_f.wav	223633	224876	226877
2	26	1_3	3	2	994	1	1943	930	df	norm_f.wav	230845	231839	233797
2	27	1_2	1	1	956	1	1754	2369	de	norm_k.wav	237591	238547	241988
2	28	1_2	2	2	1203	1	3272	2151	de	norm_e.wav	247293	248496	251471
2	29	3_1	1	2	960	1	2685	2350	fd	norm_k.wav	256191	257151	260588
2	30	2_1	2	1	1072	1	2379	1765	ed	norm_e.wav	265003	266075	268821
2	31	3_2	3	1	958	1	3046	1863	fe	norm_f.wav	273905	274863	277804
2	32	2_3	3	2	830	1	2484	2253	ef	norm_f.wav	282327	283157	286612
