block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
1	1	1_3	1	2	396	0	2538	1588	ac	norm_s.wav	15262	15658	18890
1	2	2_3	3	1	1651	0	3272	1699	bc	norm_d.wav	24193	25844	27919
1	3	2_1	1	1	1441	0	2067	1901	ba	norm_s.wav	32023	33464	35955
1	4	2_1	1	2	1425	1	1644	1861	ba	norm_s.wav	39634	41059	43533
1	5	1_3	3	1	1279	0	1943	1463	ac	norm_d.wav	47501	48780	50986
1	6	3_1	3	2	1023	0	2068	2549	ca	norm_d.wav	55095	56118	59690
1	7	2_3	2	1	1205	1	2685	2350	bc	norm_a.wav	64412	65617	68793
1	8	2_3	2	1	847	1	2542	1863	bc	norm_a.wav	73371	74218	77274
1	9	1_2	2	1	795	0	1754	2412	ab	norm_a.wav	81067	81862	85507
1	10	1_3	1	2	1735	0	2659	2369	ac	norm_s.wav	90207	91942	94599
1	11	3_2	2	1	1128	0	2128	2718	cb	norm_a.wav	98761	99889	103516
1	12	1_2	1	1	951	1	3058	2016	ab	norm_s.wav	108609	109560	112649
1	13	3_1	3	2	1241	0	2115	1902	ca	norm_d.wav	116800	118041	120736
1	14	2_1	2	1	1032	1	2656	2677	ba	norm_a.wav	125426	126458	130129
1	15	3_2	2	2	1099	1	2417	974	cb	norm_a.wav	134572	135671	137577
1	16	3_2	3	1	778	1	2387	2855	cb	norm_d.wav	141992	142770	146876
1	17	2_3	3	2	1180	1	3266	1580	bc	norm_d.wav	152173	153353	155786
1	18	1_2	2	1	999	0	2448	2244	ab	norm_a.wav	160273	161272	164551
1	19	1_3	3	2	1091	1	3046	1019	ac	norm_d.wav	169622	170713	172677
1	20	3_2	3	1	1265	1	2776	1396	cb	norm_d.wav	177487	178752	180905
1	21	3_1	1	2	1305	1	2516	2062	ca	norm_s.wav	185461	186766	189556
1	22	3_1	1	1	1179	0	3050	1823	ca	norm_s.wav	194630	195809	198485
1	23	2_1	2	1	1113	1	3185	2689	ba	norm_a.wav	203700	204813	208436
1	24	1_2	1	2	1036	0	2813	2253	ab	norm_s.wav	213279	214315	217568
1	25	2_3	2	1	837	1	2662	1765	bc	norm_a.wav	222263	223100	226081
1	26	3_2	3	2	1280	0	2484	1211	cb	norm_d.wav	230603	231883	233845
1	27	1_3	1	1	1042	1	2496	2151	ac	norm_s.wav	238366	239408	242586
1	28	2_1	1	1	1186	0	2122	1470	ba	norm_s.wav	246744	247930	250257
1	29	3_2	2	1	1022	0	1955	930	cb	norm_a.wav	254244	255266	257234
1	30	2_3	3	2	1126	1	2379	2480	bc	norm_d.wav	261653	262779	266185
1	31	1_3	3	2	909	1	1892	3454	ac	norm_d.wav	270117	271026	275611
1	32	1_2	1	2	1432	0	3054	2140	ab	norm_s.wav	280698	282130	284865
