block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
2	1	1_3	3	2	1137	1	2417	1211	df	norm_k.wav	19495	20632	22763
2	2	3_1	3	1	1929	1	2542	2412	fd	norm_k.wav	27331	29260	31782
2	3	3_2	2	2	1253	1	2656	1901	fe	norm_f.wav	36463	37716	40406
2	4	2_3	3	1	873	0	2128	1470	ef	norm_k.wav	44569	45442	48109
2	5	2_1	2	1	1358	1	2115	3454	ed	norm_f.wav	52257	53615	57778
2	6	3_2	2	2	1043	1	2387	1580	fe	norm_f.wav	62198	63241	65839
2	7	2_3	2	1	1183	1	2813	1823	ef	norm_f.wav	70691	71874	74566
2	8	1_3	1	2	1337	0	1892	974	df	norm_e.wav	78488	79825	81502
2	9	3_2	3	1	1605	1	2068	2549	fe	norm_k.wav	85599	87204	90195
2	10	2_3	2	2	1027	0	2685	2253	ef	norm_f.wav	94918	95945	99233
2	11	1_2	1	1	1181	1	3054	1902	de	norm_e.wav	104321	105502	108250
2	12	2_1	2	1	1557	1	2659	2140	ed	norm_f.wav	112944	114501	117123
2	13	1_3	3	2	1127	1	1955	2062	df	norm_k.wav	121108	122235	125213
2	14	3_1	1	1	1078	0	2516	2350	fd	norm_e.wav	129753	130831	134135
2	15	1_2	1	2	1097	0	2379	2718	de	norm_e.wav	138551	139648	143322
2	16	2_1	1	1	1001	0	3058	1588	ed	norm_e.wav	148415	149416	152043
2	17	1_3	1	2	1498	0	2662	1019	df	norm_e.wav	156736	158234	159825
2	18	1_2	2	2	1423	1	3046	2016	de	norm_f.wav	164905	166328	168957
2	19	3_1	3	1	1008	1	2496	2244	fd	norm_k.wav	173490	174498	177803
2	20	1_2	2	2	1095	1	2538	2369	de	norm_f.wav	182366	183461	186779
2	21	3_1	1	1	1164	0	1754	2480	fd	norm_e.wav	190567	191731	195075
2	22	3_2	3	2	942	0	3272	1396	fe	norm_k.wav	200388	201330	203826
2	23	2_3	3	1	1236	0	3266	1463	ef	norm_k.wav	209133	210369	212644
2	24	2_1	1	1	1554	0	2776	2855	ed	norm_e.wav	217477	219031	222387
2	25	2_3	3	2	976	1	1644	1765	ef	norm_k.wav	226064	227040	229882
2	26	1_3	3	1	1394	0	2122	2151	df	norm_k.wav	234043	235437	238235
2	27	1_2	1	2	1081	0	2448	2689	de	norm_e.wav	242720	243801	247458
2	28	1_2	2	0	0	2	2067	2677	de	norm_f.wav	251557	0	256264
2	29	3_1	1	1	1119	0	3050	1699	fd	norm_e.wav	261375	262494	265121
2	30	2_1	2	1	1457	1	3185	1861	ed	norm_f.wav	270344	271801	274251
2	31	3_2	3	2	1065	0	1943	1863	fe	norm_k.wav	278237	279302	282154
2	32	2_3	3	1	1227	0	2484	930	ef	norm_k.wav	286679	287906	289656
