block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
2	1	1_3	3	2	1314	1	2776	2855	df	norm_e.wav	16883	18197	21791
2	2	3_1	3	2	927	0	2068	1588	fd	norm_e.wav	25890	26817	29508
2	3	3_2	2	1	1324	0	2813	1901	fe	norm_f.wav	34353	35677	38306
2	4	2_3	3	1	1058	0	2128	2689	ef	norm_e.wav	42469	43527	47212
2	5	2_1	2	2	1101	0	2685	2350	ed	norm_f.wav	51927	53028	56324
2	6	3_2	2	1	1035	0	2496	2062	fe	norm_f.wav	60856	61891	64987
2	7	2_3	2	2	1221	0	3058	1863	ef	norm_f.wav	70086	71307	73990
2	8	1_3	1	1	1102	1	2538	2253	df	norm_k.wav	78568	79670	82864
2	9	3_2	3	1	1198	1	2122	2244	fe	norm_e.wav	87020	88218	91307
2	10	2_3	2	2	1441	0	2448	1823	ef	norm_f.wav	95780	97221	99654
2	11	1_2	1	2	1068	0	1644	2677	de	norm_k.wav	103328	104396	108076
2	12	2_1	2	2	1451	0	3272	2369	ed	norm_f.wav	113373	114824	117786
2	13	1_3	3	1	892	0	2662	2480	df	norm_e.wav	122481	123373	127015
2	14	3_1	1	1	1266	0	3266	1902	fd	norm_k.wav	132320	133586	136272
2	15	1_2	1	2	1084	0	2067	1211	de	norm_k.wav	140373	141457	143648
2	16	2_1	1	1	1034	0	2387	1470	ed	norm_k.wav	148060	149094	151575
2	17	1_3	1	1	845	1	2542	3454	df	norm_k.wav	156152	156997	161660
2	18	1_2	2	2	974	1	3185	974	de	norm_f.wav	166878	167852	169899
2	19	3_1	3	1	1308	1	1943	2140	fd	norm_e.wav	173870	175178	178049
2	20	1_2	2	2	1227	1	1955	1396	de	norm_f.wav	182034	183261	185490
2	21	3_1	1	1	1145	0	2417	1019	fd	norm_k.wav	189946	191091	192997
2	22	3_2	3	1	959	1	1892	2016	fe	norm_e.wav	196924	197883	200978
2	23	2_3	3	2	1359	1	1754	930	ef	norm_e.wav	204770	206129	207744
2	24	2_1	1	2	1589	1	3046	2151	ed	norm_k.wav	212830	214419	217033
2	25	2_3	3	1	799	0	2656	1861	ef	norm_e.wav	221725	222524	225627
2	26	1_3	3	2	948	1	2659	1463	df	norm_e.wav	230330	231278	233847
2	27	1_2	1	1	956	1	3050	1765	de	norm_k.wav	238938	239894	242750
2	28	1_2	2	2	936	1	2379	1580	de	norm_f.wav	247169	248105	250800
2	29	3_1	1	2	935	1	3054	2549	fd	norm_k.wav	255912	256847	260504
2	30	2_1	2	1	830	1	2484	2412	ed	norm_f.wav	265026	265856	269501
2	31	3_2	3	1	974	1	2516	2718	fe	norm_e.wav	274043	275017	278809
2	32	2_3	3	2	1079	1	2115	1699	ef	norm_e.wav	282960	284039	286724
