block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
2	1	1_3	3	2	1747	1	3046	2480	df	norm_f.wav	18792	20539	23297
2	2	3_1	3	1	1279	1	1892	2677	fd	norm_f.wav	27214	28493	31918
2	3	2_3	3	2	1224	1	2379	1699	ef	norm_f.wav	36325	37549	40065
2	4	3_2	2	2	1660	1	1644	1019	fe	norm_e.wav	43747	45407	46792
2	5	2_1	2	1	990	1	3050	2412	ed	norm_e.wav	51876	52866	56325
2	6	3_2	2	2	1071	1	2387	1861	fe	norm_e.wav	60738	61809	64632
2	7	2_3	2	1	898	1	1943	1211	ef	norm_e.wav	68601	69499	71856
2	8	1_3	1	1	1664	1	2484	974	df	norm_k.wav	76365	78029	79376
2	9	3_2	3	1	1091	1	2516	2140	fe	norm_f.wav	83921	85012	88098
2	10	2_3	2	1	817	1	3054	2062	ef	norm_e.wav	93183	94000	97278
2	11	1_2	1	1	1214	1	2496	1463	de	norm_k.wav	101800	103014	105304
2	12	2_1	2	1	712	1	2128	2151	ed	norm_e.wav	109456	110168	113632
2	13	1_3	3	2	1112	1	2656	930	df	norm_f.wav	118325	119437	121285
2	14	3_1	1	2	1159	1	2115	1902	fd	norm_k.wav	125424	126583	129364
2	15	1_2	1	1	1378	1	1955	1588	de	norm_k.wav	133354	134732	136973
2	16	2_1	1	2	848	1	2538	1901	ed	norm_k.wav	141544	142392	145477
2	17	1_3	1	1	1430	1	3058	1396	df	norm_k.wav	150572	152002	153997
2	18	1_2	2	2	768	1	2417	2350	de	norm_e.wav	158438	159206	162824
2	19	3_1	3	1	841	1	2448	2855	fd	norm_f.wav	167310	168151	172187
2	20	1_2	2	2	791	1	2122	2369	de	norm_e.wav	176343	177134	180743
2	21	3_1	1	2	1092	1	2542	2718	fd	norm_k.wav	185320	186412	190066
2	22	3_2	3	1	915	1	3266	1765	fe	norm_f.wav	195369	196284	199172
2	23	2_3	3	2	955	1	1754	2244	ef	norm_f.wav	202949	203904	207225
2	24	2_1	1	2	866	1	2067	2016	ed	norm_k.wav	211319	212185	215371
2	25	1_3	1	1	852	1	2659	1470	df	norm_k.wav	220068	220920	223566
2	26	2_3	3	2	1045	1	2813	1863	ef	norm_f.wav	228412	229457	232299
2	27	2_1	1	2	780	1	2685	2253	ed	norm_k.wav	237009	237789	241297
2	28	2_1	1	2	784	1	2662	1580	ed	norm_k.wav	245994	246778	249599
2	29	1_3	3	1	1322	0	2068	1823	df	norm_f.wav	253691	255013	257549
2	30	3_1	3	1	833	1	2776	2689	fd	norm_f.wav	262356	263189	267089
2	31	2_3	2	1	977	1	3272	3454	ef	norm_e.wav	272393	273370	277879
2	32	2_3	2	1	1754	1	3185	2549	ef	norm_e.wav	283100	284854	287684
