block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
1	1	1_3	1	1	1579	1	2122	2718	ac	norm_d.wav	27076	28655	31826
1	2	2_3	3	1	1613	0	1644	1863	bc	norm_a.wav	35507	37120	39395
1	3	2_1	1	2	1929	1	1892	1463	ba	norm_d.wav	43311	45240	46802
1	4	2_1	1	2	991	1	3046	1765	ba	norm_d.wav	51872	52863	55661
1	5	1_3	3	1	1620	0	3185	2689	ac	norm_a.wav	60869	62489	65593
1	6	3_1	3	1	1231	1	2128	974	ca	norm_a.wav	69754	70985	72753
1	7	2_3	2	1	1518	1	2496	2855	bc	norm_s.wav	77278	78796	82174
1	8	2_3	2	1	1110	1	2516	1580	bc	norm_s.wav	86723	87833	90341
1	9	1_2	2	2	1277	1	2068	2244	ab	norm_s.wav	94433	95710	98712
1	10	1_3	1	1	1072	1	2813	2016	ac	norm_d.wav	103552	104624	107592
1	11	3_2	2	2	937	1	3058	1902	cb	norm_s.wav	112688	113625	116619
1	12	1_2	1	1	1510	1	2662	2677	ab	norm_d.wav	121316	122826	126035
1	13	3_1	3	1	1441	1	2776	1019	ca	norm_a.wav	130839	132280	133886
1	14	2_1	2	1	934	1	1943	1823	ba	norm_s.wav	137863	138797	141712
1	15	3_2	2	2	950	1	1955	1699	cb	norm_s.wav	145698	146648	149429
1	16	3_2	3	1	1276	1	2115	1211	cb	norm_a.wav	153582	154858	156848
1	17	2_3	3	2	1378	1	3050	2480	bc	norm_a.wav	161924	163302	166441
1	18	1_2	2	2	781	1	1754	3454	ab	norm_s.wav	170219	171000	175722
1	19	1_3	3	2	1157	1	2448	930	ac	norm_a.wav	180205	181362	183157
1	20	3_2	3	1	1072	1	2387	2549	cb	norm_a.wav	187567	188639	192149
1	21	3_1	1	1	1086	0	3054	2412	ca	norm_d.wav	197226	198312	201671
1	22	3_1	1	2	905	1	3272	2151	ca	norm_d.wav	206969	207874	211152
1	23	2_1	2	1	1161	1	2484	2369	ba	norm_s.wav	215672	216833	220094
1	24	1_2	1	1	1231	1	2379	2350	ab	norm_d.wav	224509	225740	228883
1	25	2_3	3	2	961	1	2417	2062	bc	norm_a.wav	233338	234299	237436
1	26	1_3	3	2	943	1	2656	1901	ac	norm_a.wav	242118	243061	246050
1	27	1_2	1	1	1136	1	2659	1588	ab	norm_d.wav	250745	251881	254361
1	28	1_2	2	0	0	2	2542	1861	ab	norm_s.wav	258935	0	262825
1	29	3_1	1	2	866	1	2538	2140	ca	norm_d.wav	267389	268255	271561
1	30	2_1	2	1	1301	1	2685	2253	ba	norm_s.wav	276277	277578	280582
1	31	3_2	3	1	946	1	3266	1470	cb	norm_a.wav	285883	286829	289391
1	32	2_3	3	2	1205	1	2067	1396	bc	norm_a.wav	293492	294697	296940
