block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
2	1	1_3	3	1	1897	0	3266	2412	df	norm_f.wav	21030	22927	25464
2	2	3_1	3	2	1507	0	2379	1902	fd	norm_f.wav	29869	31376	33795
2	3	2_3	3	2	1646	1	2068	2244	ef	norm_f.wav	37898	39544	42177
2	4	3_2	2	1	1797	0	1955	1588	fe	norm_e.wav	46159	47956	49779
2	5	2_1	2	0	0	2	3050	2718	ed	norm_e.wav	54861	0	59616
2	6	3_2	2	2	976	1	2417	1823	fe	norm_e.wav	64070	65046	67929
2	7	2_3	2	1	1242	1	2538	2677	ef	norm_e.wav	72498	73740	77208
2	8	1_3	1	1	1732	1	2542	974	df	norm_k.wav	81778	83510	84796
2	9	3_2	3	1	1165	1	2656	2855	fe	norm_f.wav	89482	90647	94367
2	10	2_3	2	1	1317	1	2662	2253	ef	norm_e.wav	99063	100380	103341
2	11	1_2	1	0	0	2	2115	1699	de	norm_k.wav	107490	0	111227
2	12	2_1	2	0	0	2	1644	1861	ed	norm_e.wav	114910	0	118796
2	13	1_3	3	2	1056	1	2776	1396	df	norm_f.wav	123598	124654	127022
2	14	3_1	1	2	1667	1	2484	2480	fd	norm_k.wav	131530	133197	136046
2	15	1_2	1	1	1753	1	2496	1019	de	norm_k.wav	140567	142320	143610
2	16	2_1	1	0	0	2	3046	1470	ed	norm_k.wav	148690	0	152185
2	17	1_3	1	1	1586	1	1892	1463	df	norm_k.wav	156111	157697	159601
2	18	1_2	2	0	0	2	2448	1863	de	norm_e.wav	164073	0	167975
2	19	3_1	3	1	1261	1	2813	2549	fd	norm_f.wav	172812	174073	177385
2	20	1_2	2	1	1299	0	2128	1901	de	norm_e.wav	181536	182835	185478
2	21	3_1	1	2	1851	1	2685	2062	fd	norm_k.wav	190200	192051	194297
2	22	3_2	3	1	903	1	3185	2689	fe	norm_f.wav	199508	200411	204232
2	23	2_3	3	2	1262	1	3272	1211	ef	norm_f.wav	209537	210799	212780
2	24	2_1	1	2	1777	1	1754	2140	ed	norm_k.wav	216560	218337	220732
2	25	1_3	1	1	1571	1	3058	2151	df	norm_k.wav	225821	227392	230001
2	26	2_3	3	2	1236	1	2067	2016	ef	norm_f.wav	234105	235341	238157
2	27	2_1	1	1	1460	0	1943	1580	ed	norm_k.wav	242138	243598	245761
2	28	2_1	1	2	1020	1	2516	2369	ed	norm_k.wav	250301	251321	254707
2	29	1_3	3	2	733	1	2659	2350	df	norm_f.wav	259402	260135	263797
2	30	3_1	3	1	1074	1	2122	1765	fd	norm_f.wav	267956	269030	271752
2	31	2_3	2	1	1241	1	2387	930	ef	norm_e.wav	276162	277403	279125
2	32	2_3	2	1	816	1	3054	3454	ef	norm_e.wav	284202	285018	289689
