block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
1	1	1_3	1	1	1535	1	3046	2062	ac	norm_a.wav	23101	24636	27200
1	2	2_3	3	2	1556	1	1754	3454	bc	norm_d.wav	30979	32535	36465
1	3	2_1	1	2	1245	1	2115	974	ba	norm_a.wav	40615	41860	43627
1	4	2_1	1	2	1248	1	2813	1823	ba	norm_a.wav	48469	49717	52316
1	5	1_3	3	2	1084	1	1955	2016	ac	norm_d.wav	56302	57386	60350
1	6	3_1	3	2	1424	0	2122	1901	ca	norm_d.wav	64510	65934	68442
1	7	2_3	2	1	1114	1	2659	1463	bc	norm_s.wav	73138	74252	76628
1	8	2_3	2	2	1255	0	3058	1699	bc	norm_s.wav	81710	82965	85439
1	9	1_2	2	2	1172	1	2379	2718	ab	norm_s.wav	89856	91028	94598
1	10	1_3	1	2	1172	0	2656	2244	ac	norm_a.wav	99291	100463	103566
1	11	3_2	2	2	1138	1	2068	2140	cb	norm_s.wav	107661	108799	111836
1	12	1_2	1	2	1057	0	1943	2350	ab	norm_a.wav	115810	116867	120203
1	13	3_1	3	2	1949	0	3272	1580	ca	norm_d.wav	125513	127462	129125
1	14	2_1	2	1	984	1	2417	1588	ba	norm_s.wav	133566	134550	137207
1	15	3_2	2	2	1385	1	1892	2412	cb	norm_s.wav	141132	142517	145571
1	16	3_2	3	2	1640	0	2542	2480	cb	norm_d.wav	150139	151779	154664
1	17	2_3	3	0	0	2	3050	2253	bc	norm_d.wav	159739	0	164029
1	18	1_2	2	1	1030	0	3266	1861	ab	norm_s.wav	169329	170359	173228
1	19	1_3	3	2	1352	1	1644	2677	ac	norm_d.wav	176899	178251	181601
1	20	3_2	3	2	1054	0	2538	2689	cb	norm_d.wav	186167	187221	190888
1	21	3_1	1	1	1059	0	2387	2855	ca	norm_a.wav	195307	196366	200195
1	22	3_1	1	2	1802	1	2496	1902	ca	norm_a.wav	204725	206527	208651
1	23	2_1	2	2	1745	0	3185	1863	ba	norm_s.wav	213871	215616	217770
1	24	1_2	1	1	1479	1	2685	1765	ab	norm_a.wav	222479	223958	226280
1	25	2_3	3	0	0	2	2776	2369	bc	norm_d.wav	231095	0	235491
1	26	1_3	3	1	1130	0	2128	1396	ac	norm_d.wav	239655	240785	243092
1	27	1_2	1	1	1197	1	2484	2151	ab	norm_a.wav	247601	248798	251788
1	28	1_2	2	1	1176	0	2448	1019	ab	norm_s.wav	256272	257448	259314
1	29	3_1	1	2	778	1	3054	1470	ca	norm_a.wav	264402	265180	267905
1	30	2_1	2	2	1078	0	2662	1211	ba	norm_s.wav	272601	273679	275837
1	31	3_2	3	1	1313	1	2516	930	cb	norm_d.wav	280378	281691	283363
1	32	2_3	3	1	1233	0	2067	2549	bc	norm_d.wav	287453	288686	292055
