block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
1	1	1_3	1	0	0	2	2379	2549	ac	norm_s.wav	18244	0	22818
1	2	2_3	3	2	1941	1	2068	2855	bc	norm_a.wav	26923	28864	31809
1	3	2_1	1	1	1752	0	2656	1823	ba	norm_s.wav	36496	38248	40345
1	4	2_1	1	0	0	2	3185	2253	ba	norm_s.wav	45559	0	49859
1	5	1_3	3	2	1988	1	3266	2140	ac	norm_a.wav	55158	57146	59331
1	6	3_1	3	0	0	2	2067	1580	ca	norm_a.wav	63427	0	67039
1	7	2_3	2	2	1810	0	2417	1396	bc	norm_d.wav	71496	73306	74923
1	8	2_3	2	1	1440	1	2538	2718	bc	norm_d.wav	79501	80941	84246
1	9	1_2	2	0	0	2	2516	2151	ab	norm_d.wav	88797	0	92981
1	10	1_3	1	2	1808	0	2662	1463	ac	norm_s.wav	97678	99486	101194
1	11	3_2	2	1	1047	0	2448	2244	cb	norm_d.wav	105681	106728	109993
1	12	1_2	1	2	1858	0	2659	2016	ab	norm_s.wav	114677	116535	118733
1	13	3_1	3	1	1650	1	2128	1861	ca	norm_a.wav	122898	124548	126812
1	14	2_1	2	0	0	2	3050	3454	ba	norm_d.wav	131888	0	137373
1	15	3_2	2	1	1710	0	2122	1863	cb	norm_d.wav	141528	143238	145417
1	16	3_2	3	2	1488	0	3054	1901	cb	norm_a.wav	150511	151999	154457
1	17	2_3	3	2	1772	1	2542	2480	bc	norm_a.wav	159034	160806	163554
1	18	1_2	2	1	1079	0	2115	1902	ab	norm_d.wav	167708	168787	171643
1	19	1_3	3	2	937	1	1754	1765	ac	norm_a.wav	175432	176369	179224
1	20	3_2	3	1	1552	1	3058	974	cb	norm_a.wav	184320	185872	187335
1	21	3_1	1	0	0	2	1943	1211	ca	norm_s.wav	191306	0	194539
1	22	3_1	1	1	1031	0	1955	1019	ca	norm_s.wav	198536	199567	201615
1	23	2_1	2	2	1091	0	2496	2350	ba	norm_d.wav	206145	207236	210547
1	24	1_2	1	1	1558	1	1892	1470	ab	norm_s.wav	214475	216033	217968
1	25	2_3	2	2	924	0	3046	2689	bc	norm_d.wav	223051	223975	227772
1	26	3_2	3	1	1622	1	2484	2369	cb	norm_a.wav	232286	233908	236687
1	27	1_3	1	2	1109	0	2813	1588	ac	norm_s.wav	241533	242642	245157
1	28	2_1	1	1	1357	0	2685	1699	ba	norm_s.wav	249874	251231	253636
1	29	3_2	2	2	1994	1	3272	930	cb	norm_d.wav	258945	260939	261918
1	30	2_3	3	1	1511	0	1644	2062	bc	norm_a.wav	265602	267113	269735
1	31	1_3	3	2	1102	1	2776	2412	ac	norm_a.wav	274552	275654	279003
1	32	1_2	1	1	1252	1	2387	2677	ab	norm_s.wav	283431	284683	288152
