block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
2	1	1_3	3	0	0	2	2656	2151	df	norm_k.wav	14978	0	19154
2	2	3_1	3	1	646	1	2659	1863	fd	norm_k.wav	23846	24492	27734
2	3	2_3	3	2	907	1	2662	2253	ef	norm_k.wav	32434	33341	36710
2	4	3_2	2	2	1098	1	2067	1580	fe	norm_e.wav	40858	41956	44472
2	5	2_1	2	1	1020	1	3185	1765	ed	norm_e.wav	49695	50715	53492
2	6	3_2	2	2	1280	1	3272	3454	fe	norm_e.wav	58800	60080	64283
2	7	2_3	2	1	771	1	3054	2350	ef	norm_e.wav	69368	70139	73748
2	8	1_3	1	2	1309	0	3046	2718	df	norm_f.wav	78879	80188	83618
2	9	3_2	3	1	1960	1	1943	1588	fe	norm_k.wav	87595	89555	91207
2	10	2_3	2	1	787	1	2068	1901	ef	norm_e.wav	95305	96092	99238
2	11	1_2	1	1	1687	1	2387	2412	de	norm_f.wav	103659	105346	108101
2	12	2_1	2	1	956	1	2128	2855	ed	norm_e.wav	112252	113208	117130
2	13	1_3	3	2	1867	1	3058	974	df	norm_k.wav	122217	124084	125217
2	14	3_1	1	1	1232	0	2448	2677	fd	norm_f.wav	129692	130924	134422
2	15	1_2	1	1	1450	1	2417	2549	de	norm_f.wav	138863	140313	143463
2	16	2_1	1	2	1185	1	1754	2062	ed	norm_f.wav	147252	148437	151344
2	17	1_3	1	1	770	1	2813	2244	df	norm_f.wav	156180	156950	160462
2	18	1_2	2	2	1072	1	2516	1211	de	norm_e.wav	165002	166074	168247
2	19	3_1	3	1	1420	1	1644	1902	fd	norm_k.wav	171915	173335	175840
2	20	1_2	2	2	1067	1	2379	2140	de	norm_e.wav	180251	181318	184413
2	21	3_1	1	2	1151	1	2538	2480	fd	norm_f.wav	188979	190130	193488
2	22	3_2	3	1	1086	1	3266	1463	fe	norm_k.wav	198792	199878	202290
2	23	2_3	3	2	959	1	2496	2369	ef	norm_k.wav	206824	207783	211215
2	24	2_1	1	2	812	1	2776	2689	ed	norm_f.wav	216023	216835	220737
2	25	1_3	1	2	1192	0	2122	2016	df	norm_f.wav	224888	226080	228932
2	26	2_3	3	2	1513	1	2484	930	ef	norm_k.wav	233452	234965	236415
2	27	2_1	1	2	1169	1	1955	1396	ed	norm_f.wav	240408	241577	243833
2	28	2_1	1	2	781	1	3050	1861	ed	norm_f.wav	248904	249685	252800
2	29	1_3	3	2	1095	1	2542	1019	df	norm_k.wav	257365	258460	260409
2	30	3_1	3	1	1485	1	2685	1470	fd	norm_k.wav	265126	266611	268629
2	31	2_3	2	1	871	1	2115	1699	ef	norm_e.wav	272775	273646	276510
2	32	2_3	2	1	879	1	1892	1823	ef	norm_e.wav	280437	281316	284285
