block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
1	1	1_3	1	1	1273	1	3050	3454	ac	norm_a.wav	14988	16261	20473
1	2	2_3	3	2	1046	1	1892	1211	bc	norm_s.wav	24446	25492	27682
1	3	2_1	1	2	813	1	2662	2480	ba	norm_a.wav	32368	33181	36870
1	4	2_1	1	2	862	1	2068	2244	ba	norm_a.wav	40976	41838	45253
1	5	1_3	3	2	945	1	2685	1463	ac	norm_s.wav	49961	50906	53457
1	6	3_1	3	1	1102	1	2128	1861	ca	norm_s.wav	57606	58708	61490
1	7	2_3	2	1	1348	1	2122	2718	bc	norm_d.wav	65685	67033	70432
1	8	2_3	2	1	897	1	2813	2855	bc	norm_d.wav	75278	76175	80155
1	9	1_2	2	2	916	1	2115	2140	ab	norm_d.wav	84299	85215	88475
1	10	1_3	1	1	890	1	1943	930	ac	norm_a.wav	92446	93336	95400
1	11	3_2	2	2	716	1	2538	1863	cb	norm_d.wav	99976	100692	103868
1	12	1_2	1	1	1069	1	1644	1019	ab	norm_a.wav	107534	108603	110576
1	13	3_1	3	2	772	0	3272	2549	ca	norm_s.wav	115880	116652	120458
1	14	2_1	2	1	639	1	3046	974	ba	norm_d.wav	125539	126178	128535
1	15	3_2	2	2	700	1	2379	1823	cb	norm_d.wav	132941	133641	136786
1	16	3_2	3	1	889	1	2656	2350	cb	norm_s.wav	141470	142359	145848
1	17	2_3	3	1	733	0	3266	2062	bc	norm_s.wav	151148	151881	155245
1	18	1_2	2	2	688	1	2542	1699	ab	norm_d.wav	159810	160498	163534
1	19	1_3	3	2	737	1	3054	2016	ac	norm_s.wav	168624	169361	172670
1	20	3_2	3	1	787	1	2659	1765	cb	norm_s.wav	177364	178151	181154
1	21	3_1	1	2	1178	1	3185	2412	ca	norm_a.wav	186375	187553	190820
1	22	3_1	1	2	655	1	2516	2689	ca	norm_a.wav	195358	196013	200082
1	23	2_1	2	1	729	1	2776	2253	ba	norm_d.wav	204887	205616	209165
1	24	1_2	1	2	1500	0	2484	1580	ab	norm_a.wav	213681	215181	217294
1	25	2_3	3	2	1169	1	2067	2369	bc	norm_s.wav	221399	222568	225801
1	26	1_3	3	1	1110	0	1955	1588	ac	norm_s.wav	229789	230899	233406
1	27	1_2	1	1	1109	1	2417	1470	ab	norm_a.wav	237852	238961	241356
1	28	1_2	2	2	782	1	2387	2151	ab	norm_d.wav	245774	246556	249955
1	29	3_1	1	2	937	1	3058	1902	ca	norm_a.wav	255047	255984	258975
1	30	2_1	2	1	834	1	2496	2677	ba	norm_d.wav	263504	264338	268202
1	31	3_2	3	1	923	1	2448	1396	cb	norm_s.wav	272674	273597	276107
1	32	2_3	3	2	963	1	1754	1901	bc	norm_s.wav	279882	280845	283813
