block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
1	1	1_3	1	1	1399	1	2496	2718	ac	norm_d.wav	14551	15950	19304
1	2	2_3	3	2	1179	1	2379	2412	bc	norm_a.wav	23716	24895	28150
1	3	2_1	1	2	1418	1	3046	1765	ba	norm_d.wav	33219	34637	37005
1	4	2_1	1	2	883	1	2685	2369	ba	norm_d.wav	41726	42609	46128
1	5	1_3	3	2	1176	1	2484	2689	ac	norm_a.wav	50644	51820	55366
1	6	3_1	3	1	1197	1	2659	974	ca	norm_a.wav	60054	61251	63054
1	7	2_3	2	1	1762	1	2516	1019	bc	norm_s.wav	67596	69358	70650
1	8	2_3	2	1	860	1	1943	2855	bc	norm_s.wav	74625	75485	79504
1	9	1_2	2	2	1102	1	3185	930	ab	norm_s.wav	84719	85821	87682
1	10	1_3	1	1	938	1	2417	1823	ac	norm_d.wav	92136	93074	95993
1	11	3_2	2	2	1248	1	2387	3454	cb	norm_s.wav	100408	101656	105893
1	12	1_2	1	1	1190	1	1892	2062	ab	norm_d.wav	109815	111005	113903
1	13	3_1	3	1	1511	1	2538	1588	ca	norm_a.wav	118463	119974	122097
1	14	2_1	2	1	1343	1	3058	2151	ba	norm_s.wav	127185	128528	131362
1	15	3_2	2	2	1448	1	2448	2480	cb	norm_s.wav	135844	137292	140360
1	16	3_2	3	1	985	1	3054	1211	cb	norm_a.wav	145452	146437	148693
1	17	2_3	3	2	1306	1	2122	2549	bc	norm_a.wav	152838	154144	157416
1	18	1_2	2	2	1150	1	2656	2140	ab	norm_s.wav	162108	163258	166276
1	19	1_3	3	2	1053	1	2542	1861	ac	norm_a.wav	170846	171899	174749
1	20	3_2	3	1	1137	1	3272	2253	cb	norm_a.wav	180044	181181	184326
1	21	3_1	1	2	835	1	2115	1863	ca	norm_d.wav	188473	189308	192371
1	22	3_1	1	2	858	1	1955	1699	ca	norm_d.wav	196348	197206	200076
1	23	2_1	2	1	1052	1	1644	1470	ba	norm_s.wav	203755	204807	207265
1	24	1_2	1	1	1285	1	3050	2350	ab	norm_d.wav	212346	213631	216747
1	25	2_3	3	2	905	1	2067	1902	bc	norm_a.wav	220849	221754	224784
1	26	1_3	3	2	976	1	1754	1396	ac	norm_a.wav	228571	229547	231997
1	27	1_2	1	1	797	1	2662	1901	ab	norm_d.wav	236680	237477	240603
1	28	1_2	2	2	1515	1	2068	1580	ab	norm_s.wav	244705	246220	248318
1	29	3_1	1	2	967	1	3266	2016	ca	norm_d.wav	253621	254588	257689
1	30	2_1	2	1	1286	1	2776	2244	ba	norm_s.wav	262500	263786	266769
1	31	3_2	3	1	1000	1	2128	1463	cb	norm_a.wav	270921	271921	274406
1	32	2_3	3	2	936	1	2813	2677	bc	norm_a.wav	279241	280177	283939
